clique_id,lemma,upos,affix,stem,synonyms,hypernyms
6,cornea,NN,NA,cornea,cornea,membrane|tissue layer
6,iris,NNS,NA,iri,flag|fleur-de-lis|iris|iris diaphragm|sword lily,iridaceous plant|membrane|tissue layer|diaphragm|stop
6,drain,VBG,ing,drain,debilitate|drain|enfeeble|run out,run|flow|feed|course|consume|eat up|use up|eat|deplete|exhaust|run through|wipe out|empty|weaken
6,eye,NN,NA,ey,center|centre|eye|heart|middle|oculus|optic,sense organ|sensory receptor|receptor|sagacity|sagaciousness|judgment|judgement|discernment|attention|attending|area|country|hole
6,iridocorneal,NN,NA,iridocorn,,NA
6,junction,NN,NA,junction,adjunction|articulation|colligation|conjugation|conjunction|join|joint|junction|juncture,topographic point|place|spot|union|unification|connection|connexion|link|connector|connecter|connective|joining
6,[,NN,NA,[,,NA
6,3,CD,NA,3,NA,NA
6,],NN,NA,],,NA
7,iridocorneal,NN,NA,iridocorn,,NA
7,junction,NN,NA,junction,adjunction|articulation|colligation|conjugation|conjunction|join|joint|junction|juncture,topographic point|place|spot|union|unification|connection|connexion|link|connector|connecter|connective|joining
7,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
7,locate,VBN,ed,locat,locate|place|settle|site|situate|turn up,find|regain|determine|find out|ascertain|station|post|send|place
7,region,NN,NA,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain
7,know,VBN,en,know,acknowledge|bang|be intimate|bed|bonk|cognise|cognize|do it|eff|experience|fuck|get it on|get laid|have a go at it|have intercourse|have it away|have it off|have sex|hump|jazz|know|lie with|live|love|make love|make out|recognise|recognize|roll in the hay|screw|sleep together|sleep with,experience|see|go through|accept|copulate|mate|pair|couple|recognize|recognise|realize|realise|agnize|agnise|distinguish|separate|differentiate|secern|secernate|severalize|severalise|tell|tell apart|remember|retrieve|recall|call back|call up|recollect|think
7,iridocorneal,NN,NA,iridocorn,,NA
7,angle,NN,NA,angl,angle|Angle|slant,space|point of view|viewpoint|stand|standpoint|European
7,aqueous,JJ,NA,aqueou,aqueous|sedimentary,
7,fill,VBN,ed,fill,conform to|fill|fill up|fit|fulfil|fulfill|make full|meet|occupy|replete|sate|satiate|satisfy|take,change|alter|modify|change state|turn|be|work|do work|provide|supply|ply|cater|hire|engage|employ|eat|consume|ingest|take in|take|have|repair|mend|fix|bushel|doctor|furbish up|restore|touch on
7,angular,NN,NA,angular,,NA
7,recess,NN,NA,recess,break|corner|deferral|inlet|niche|recess|recession|respite|time out,abeyance|suspension|concave shape|concavity|incurvation|incurvature|body of water|water|enclosure|pause
7,iris,NNS,NA,iri,flag|fleur-de-lis|iris|iris diaphragm|sword lily,iridaceous plant|membrane|tissue layer|diaphragm|stop
7,root,VBP,NA,root,root|rootle|rout|settle|settle down|steady down|take root,grow|become|support|back up|plant|set|dig|delve|cut into|turn over|stabilize|stabilise
7,cornea,NN,NA,cornea,cornea,membrane|tissue layer
8,one,CD,NA,on,NA,NA
8,drainage,NN,NA,drainag,drain|drainage,emptying|voidance|evacuation
8,route,NN,NA,rout,itinerary|path|road|route,line|way
8,consist,VBZ,s,consist,comprise|consist|dwell|lie|lie in,exist|be|match|fit|correspond|check|jibe|gibe|tally|agree
8,trabecular,NN,NA,trabecular,,NA
8,meshwork,NN,NA,meshwork,mesh|meshing|meshwork|net|network,fabric|cloth|material|textile
8,tm,NNP,NA,tm,atomic number 69|thulium|Tm,metallic element|metal
8,connective,JJ,NA,connect,connective,
8,tissue,NN,NA,tissu,tissue|tissue paper,body part|paper
8,cover,VBN,ed,cover,address|breed|brood|compensate|comprehend|continue|cover|cover up|cross|cut across|cut through|deal|embrace|encompass|enshroud|extend|get across|get over|handle|hatch|hide|incubate|insure|overcompensate|overlay|pass over|plow|report|shroud|spread over|track|traverse|treat|underwrite|wrap up,touch|adjoin|meet|contact|be|satisfy|fulfill|fulfil|live up to|broach|initiate|include|pass|inform|protect|hide|conceal|see|check|insure|see to it|ensure|control|ascertain|assure|guarantee|warrant|compensate|counterbalance|correct|make up|even out|even off|even up|endow|indue|gift|empower|invest|endue|substitute|deputize|deputise|step in|envelop|enfold|enwrap|wrap|enclose|copulate|mate|pair|couple|play|reproduce|procreate|multiply|dress|clothe|enclothe|garb|raiment|tog|garment|habilitate|fit out|apparel
8,endothelial,NN,NA,endotheli,,NA
8,trabecular,NN,NA,trabecular,,NA
8,cell,NNS,s,cell,cadre|cell|cellphone|cellular phone|cellular telephone|cubicle|electric cell|jail cell|mobile phone|prison cell,compartment|living thing|animate thing|electrical device|political unit|political entity|radiotelephone|radiophone|wireless telephone|room
8,schlemm,NNP,NA,schlemm,,NA
8,canal,NN,NA,canal,canal|channel|duct|epithelial duct,channel|passage|passageway|watercourse|waterway
8,sc,NNP,NA,sc,atomic number 21|Palmetto State|S.C.|Sc|SC|scandium|Security Council|South Carolina,metallic element|metal|council
9,aqueous,JJ,NA,aqueou,aqueous|sedimentary,
9,percolate,NNS,s,percol,percolate,filtrate
9,channel,NNS,s,channel,canal|channel|communication channel|distribution channel|duct|epithelial duct|groove|line|television channel|transmission channel|TV channel,transmission|passage|depression|impression|imprint|body of water|water|communication|communicating|passageway|television station|TV station|marketing
9,intertrabecular,NN,NA,intertrabecular,,NA
9,space,NNS,s,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
9,tm,NNP,NA,tm,atomic number 69|thulium|Tm,metallic element|metal
9,enter,VBG,ing,enter,accede|come in|embark|enrol|enroll|enter|figure|get in|get into|go in|go into|infix|inscribe|insert|introduce|move into|participate|put down|record|recruit,register|be|save|preserve|succeed|come after|follow|take office|attach|get down|begin|get|start out|start|set about|set out|commence
9,sc,NNP,NA,sc,atomic number 21|Palmetto State|S.C.|Sc|SC|scandium|Security Council|South Carolina,metallic element|metal|council
10,fluid,JJ,NA,fluid,fluent|fluid|liquid|mobile|runny|smooth|unstable,
10,collect,VBN,ed,collect,accumulate|amass|call for|collect|compile|garner|gather|gather up|hoard|pick up|pile up|pull in|pull together|roll up|take in,store|hive away|lay in|put in|salt away|stack away|stash away|take|roll up|collect|accumulate|pile up|amass|compile|hoard|get|acquire
10,sc,NNP,NA,sc,atomic number 21|Palmetto State|S.C.|Sc|SC|scandium|Security Council|South Carolina,metallic element|metal|council
10,drain,VBZ,s,drain,debilitate|drain|enfeeble|run out,run|flow|feed|course|consume|eat up|use up|eat|deplete|exhaust|run through|wipe out|empty|weaken
10,aqueous,JJ,NA,aqueou,aqueous|sedimentary,
10,vein,NNS,s,vein,mineral vein|nervure|vein|vena|venous blood vessel,blood vessel|expressive style|style|vascular bundle|vascular strand|fibrovascular bundle|geological formation|formation|rib
10,connect,VBP,NA,connect,associate|colligate|connect|get in touch|join|link|link up|plug in|plug into|relate|tie|tie in|touch base|unite,think|cogitate|cerebrate|join|hit|strike|impinge on|run into|collide with|be|relate|interact|insert|infix|enter|introduce
10,canal,NN,NA,canal,canal|channel|duct|epithelial duct,channel|passage|passageway|watercourse|waterway
11,route,NN,NA,rout,itinerary|path|road|route,line|way
11,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
11,generally,RB,NA,gener,broadly|broadly speaking|by and large|generally|in general|in the main|loosely|more often than not|mostly,NA
11,accept,VBN,ed,accept,accept|admit|assume|bear|consent|go for|have|live with|swallow|take|take on|take over,evaluate|pass judgment|judge|get|acquire|react|respond|accept|take|have|digest|endure|stick out|stomach|bear|stand|tolerate|support|brook|abide|suffer|put up|be|receive
11,be,VB,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
11,major,JJ,NA,major,major|major(ip),
11,drainage,NN,NA,drainag,drain|drainage,emptying|voidance|evacuation
11,pathway,NN,NA,pathwai,footpath|nerve pathway|nerve tract|pathway|tract,white matter|substantia alba|path
11,aqueous,JJ,NA,aqueou,aqueous|sedimentary,
11,[,NN,NA,[,,NA
11,3,CD,NA,3,NA,NA
11,],NN,NA,],,NA
12,egress,NNP,NA,egress,egress|egression|emergence|emersion|issue,reappearance|beginning|act|deed|human action|human activity
12,loose,JJ,NA,loos,at large(p)|easy|escaped|free|idle|informal|lax|liberal|light|loose|on the loose(p)|open|promiscuous|slack|sluttish|unaffixed|wanton,
12,connective,JJ,NA,connect,connective,
12,tissue,NN,NA,tissu,tissue|tissue paper,body part|paper
12,meshwork,NN,NA,meshwork,mesh|meshing|meshwork|net|network,fabric|cloth|material|textile
12,blood,NN,NA,blood,ancestry|blood|blood line|bloodline|descent|line|line of descent|lineage|origin|parentage|pedigree|profligate|rake|rakehell|rip|roue|stemma|stock,liquid body substance|bodily fluid|body fluid|humor|humour|disposition|temperament|libertine|debauchee|rounder|genealogy|family tree|people
12,vessel,NNS,s,vessel,vas|vessel|watercraft,tube|tube-shaped structure|craft|container
12,uvea,NN,NA,uvea,uvea,structure|anatomical structure|complex body part|bodily structure|body structure
12,choroid,NN,NA,choroid,choroid|choroid coat,membrane|tissue layer
12,iris,NNS,NA,iri,flag|fleur-de-lis|iris|iris diaphragm|sword lily,iridaceous plant|membrane|tissue layer|diaphragm|stop
12,ciliary,JJ,NA,ciliari,cilial|ciliary|ciliate,
12,body,NN,NA,bodi,body|consistence|consistency|dead body|organic structure|soundbox|substance|torso|trunk,natural object|social group|body part|system|scheme|property|message|content|subject matter|substance|mass|resonator|cavity resonator|resonating chamber|structure|construction
12,outer,JJ,NA,outer,outer|outer(a),
12,wall,NN,NA,wall,bulwark|paries|rampart|wall,partition|divider|object|physical object|stratum|difficulty|geological formation|formation|layer|bed|fence|fencing|embankment
12,eye,NN,NA,ey,center|centre|eye|heart|middle|oculus|optic,sense organ|sensory receptor|receptor|sagacity|sagaciousness|judgment|judgement|discernment|attention|attending|area|country|hole
12,sclera,NN,NA,sclera,sclera|sclerotic coat,albuginea
12,also,RB,NA,also,also|as well|besides|likewise|too,NA
12,contribute,VBZ,s,contribut,add|bestow|bring|chip in|conduce|contribute|give|impart|kick in|lead|lend|put up,change|alter|modify|give|promote|advance|boost|further|encourage|pay
12,aqueous,JJ,NA,aqueou,aqueous|sedimentary,
12,drainage,NN,NA,drainag,drain|drainage,emptying|voidance|evacuation
12,[,NN,NA,[,,NA
12,3,CD,NA,3,NA,NA
12,4,CD,NA,4,NA,NA
12,],NN,NA,],,NA
13,primary,JJ,NA,primari,basal|chief(a)|elemental|elementary|main(a)|master(a)|primary|primary(a)|principal(a),
13,access,NN,NA,access,access|access code|accession|admission|admittance|approach|entree|memory access,right|way|code|operation|approach|approaching|coming
13,aqueous,JJ,NA,aqueou,aqueous|sedimentary,
13,uveoscleral,NN,NA,uveoscler,,NA
13,route,NN,NA,rout,itinerary|path|road|route,line|way
13,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
13,likely,JJ,NA,like,likely|potential|probable,
13,deep,JJ,NA,deep,abstruse|bass|cryptic|cryptical|deep|inscrutable|mysterious|mystifying|recondite|rich|thick,
13,angle,NN,NA,angl,angle|Angle|slant,space|point of view|viewpoint|stand|standpoint|European
13,recess,NN,NA,recess,break|corner|deferral|inlet|niche|recess|recession|respite|time out,abeyance|suspension|concave shape|concavity|incurvation|incurvature|body of water|water|enclosure|pause
13,iridocorneal,NN,NA,iridocorn,,NA
13,junction,NN,NA,junction,adjunction|articulation|colligation|conjugation|conjunction|join|joint|junction|juncture,topographic point|place|spot|union|unification|connection|connexion|link|connector|connecter|connective|joining
14,resistance,NN,NA,resist,electric resistance|electrical resistance|immunity|impedance|ohmic resistance|opposition|resistance|resistivity|resistor|underground,action|mechanical phenomenon|electrical phenomenon|military action|condition|status|capability|capacity|revolutionary group|unresponsiveness|deadness|unwillingness|involuntariness|electrical device|group action
14,aqueous,JJ,NA,aqueou,aqueous|sedimentary,
14,flow,NN,NA,flow,catamenia|current|flow|flow rate|flowing|menses|menstruation|menstruum|period|rate of flow|stream,change of location|travel|rate|motion|movement|move|natural process|natural action|action|activity|course|line|discharge|emission|expelling
14,present,VBN,ed,present,acquaint|award|confront|deliver|demo|demonstrate|exhibit|face|gift|give|introduce|lay out|portray|pose|present|represent|salute|show|stage|submit,show|state|say|tell|re-create|give|constitute|represent|make up|comprise|be|allocate|apportion|talk|speak|utter|mouth|verbalize|verbalise|inform|interpret|introduce|present|acquaint|greet|recognize|recognise
14,tissue,NNS,s,tissu,tissue|tissue paper,body part|paper
14,tm,NNP,NA,tm,atomic number 69|thulium|Tm,metallic element|metal
14,sc,NNP,NA,sc,atomic number 21|Palmetto State|S.C.|Sc|SC|scandium|Security Council|South Carolina,metallic element|metal|council
14,likely,JJ,NA,like,likely|potential|probable,
14,uvea,NN,NA,uvea,uvea,structure|anatomical structure|complex body part|bodily structure|body structure
14,sclera,NN,NA,sclera,sclera|sclerotic coat,albuginea
14,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
14,important,JJ,NA,import,authoritative|crucial|important|of import|significant,
14,determinant,NNS,s,determin,antigenic determinant|causal factor|determinant|determinative|determiner|determining factor|epitope,cognitive factor|site|situation|square matrix
14,rate,NN,NA,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion
14,aqueous,JJ,NA,aqueou,aqueous|sedimentary,
14,outflow,NN,NA,outflow,effluence|efflux|escape|fountain|leak|leakage|natural spring|outflow|outpouring|spring,discharge|outpouring|run|flow|geological formation|formation
14,iop,NNP,NA,iop,intraocular pressure|IOP,pressure|pressure level|force per unit area
15,molecular,JJ,NA,molecular,molecular|molecular(a),
15,mechanism,NNS,s,mechan,chemical mechanism|mechanics|mechanism,chemical process|chemical change|chemical action|performance|execution|carrying out|carrying into action|natural object|philosophical doctrine|philosophical theory|device
15,responsible,JJ,NA,respons,creditworthy|responsible|responsible for(p),
15,normal,JJ,NA,normal,normal,
15,abnormal,JJ,NA,abnorm,abnormal|unnatural,
15,development,NN,NA,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
15,iridocorneal,NN,NA,iridocorn,,NA
15,angle,NN,NA,angl,angle|Angle|slant,space|point of view|viewpoint|stand|standpoint|European
15,structure,NNS,s,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
15,increase,VBD,ed,increas,increase,change magnitude|change|alter|modify
15,resistance,NN,NA,resist,electric resistance|electrical resistance|immunity|impedance|ohmic resistance|opposition|resistance|resistivity|resistor|underground,action|mechanical phenomenon|electrical phenomenon|military action|condition|status|capability|capacity|revolutionary group|unresponsiveness|deadness|unwillingness|involuntariness|electrical device|group action
15,aqueous,JJ,NA,aqueou,aqueous|sedimentary,
15,drainage,NN,NA,drainag,drain|drainage,emptying|voidance|evacuation
15,glaucoma,NN,NA,glaucoma,glaucoma,eye disease
15,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
15,not,RB,NA,not,non|not,NA
15,well,RB,NA,well,advantageously|comfortably|considerably|easily|good|intimately|substantially|well,NA
15,define,VBN,ed,defin,define|delimit|delimitate|delineate|determine|fix|limit|set|specify,be|specify|set|determine|define|fix|limit|characterize|characterise|show|choose|take|select|pick out
16,cell,NNP,NA,cell,cadre|cell|cellphone|cellular phone|cellular telephone|cubicle|electric cell|jail cell|mobile phone|prison cell,compartment|living thing|animate thing|electrical device|political unit|political entity|radiotelephone|radiophone|wireless telephone|room
16,migration,NN,NA,migrat,migration,motion|movement|move|people|event|periodic event|recurrent event
16,proliferation,NN,NA,prolifer,proliferation,growth|growing|maturation|development|ontogeny|ontogenesis|increase|increment
16,differentiation,NN,NA,differenti,differentiation|distinction|specialisation|specialization,discrimination|secernment|mathematical process|mathematical operation|operation|adaptation|adaption|adjustment
16,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
16,important,JJ,NA,import,authoritative|crucial|important|of import|significant,
16,development,NN,NA,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
16,ocular,NN,NA,ocular,eyepiece|ocular,lens|lense|lens system
16,region,NN,NA,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain
17,cell,NNP,s,cell,cadre|cell|cellphone|cellular phone|cellular telephone|cubicle|electric cell|jail cell|mobile phone|prison cell,compartment|living thing|animate thing|electrical device|political unit|political entity|radiotelephone|radiophone|wireless telephone|room
17,periocular,NN,NA,periocular,,NA
17,mesenchyme,NN,NA,mesenchym,mesenchyme,mesoderm|mesoblast
17,migrate,VB,NA,migrat,migrate|transmigrate,move
17,develop,VBG,ing,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
17,eye,NN,NA,ey,center|centre|eye|heart|middle|oculus|optic,sense organ|sensory receptor|receptor|sagacity|sagaciousness|judgment|judgement|discernment|attention|attending|area|country|hole
17,differentiate,VB,NA,differenti,differentiate|distinguish|mark|secern|secernate|separate|severalise|severalize|specialise|specialize|speciate|tell|tell apart,identify|place|qualify|characterize|characterise|calculate|cipher|cypher|compute|work out|reckon|figure|develop|evolve|dissimilate
17,various,JJ,NA,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,
17,anterior,NN,NA,anterior,anterior|front tooth,tooth
17,segment,NN,NA,segment,section|segment,part|portion|part|piece
17,structure,NNS,s,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
17,include,VBG,ing,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
17,component,NNS,s,compon,component|component part|constituent|element|factor|ingredient|part|portion,part|section|division|relation|portion
17,ciliary,JJ,NA,ciliari,cilial|ciliary|ciliate,
17,body,NN,NA,bodi,body|consistence|consistency|dead body|organic structure|soundbox|substance|torso|trunk,natural object|social group|body part|system|scheme|property|message|content|subject matter|substance|mass|resonator|cavity resonator|resonating chamber|structure|construction
17,tm,NNP,NA,tm,atomic number 69|thulium|Tm,metallic element|metal
17,iris,NNS,NA,iri,flag|fleur-de-lis|iris|iris diaphragm|sword lily,iridaceous plant|membrane|tissue layer|diaphragm|stop
17,stroma,NN,NA,stroma,stroma,plant tissue|animal tissue
17,corneal,JJ,NA,corneal,corneal,
17,endothelium,NN,NA,endothelium,endothelium,epithelium|epithelial tissue
17,corneal,JJ,NA,corneal,corneal,
