clique_id,lemma,upos,affix,stem,synonyms,hypernyms
3,condition,NNS,s,condit,circumstance|condition|consideration|experimental condition|precondition|shape|status|stipulation|strings|term,state|premise|premiss|assumption|information|good health|healthiness|illness|unwellness|malady|sickness|statement|procedure|process
3,nonadaptive,JJ,NA,nonadapt,dysfunctional|nonadaptive,
3,not,RB,NA,not,non|not,NA
3,maladaptive,JJ,NA,maladapt,maladaptive,
3,trait,NNS,s,trait,trait,attribute
3,appear,VBD,ed,appear,appear|come along|come out|look|seem,be|happen|materialize|materialise|perform|execute|do
3,conjunction,NN,NA,conjunct,alignment|co-occurrence|coincidence|colligation|concurrence|conjugation|conjunction|conjunctive|connective|continuative|junction,simultaneity|simultaneousness|union|unification|function word|closed-class word|grammatical relation|meeting|encounter|connection|connexion|connector|connecter|connective
3,genetic,JJ,NA,genet,familial|genetic|genetical|genic|hereditary|inherited|transmissible|transmitted,
3,drift,NN,NA,drift,drift|gallery|heading|impetus|impulsion|movement|purport|trend,force|natural process|natural action|action|activity|linguistic process|mass|inclination|disposition|tendency|tenor|strain|passageway
3,quantum,NN,NA,quantum,quantum,quantity|measure|amount
3,speciation,NN,NA,speciat,speciation,evolution|organic evolution|phylogeny|phylogenesis
3,punctuated,JJ,NA,punctuat,,NA
3,equilibrium,NN,NA,equilibrium,balance|chemical equilibrium|counterbalance|equilibrium|equipoise|labyrinthine sense|sense of balance|sense of equilibrium|vestibular sense,situation|state of affairs|chemical reaction|reaction|structure|construction|proprioception
4,common,JJ,NA,common,coarse|common|mutual|plebeian|rough-cut|uncouth|unwashed|usual|vernacular|vulgar,
4,theme,NNS,s,theme,base|composition|idea|melodic theme|motif|musical theme|paper|radical|report|root|root word|stem|subject|theme|topic,message|content|subject matter|substance|idea|thought|tune|melody|air|strain|melodic line|line|melodic phrase|essay|form|word form|signifier|descriptor
4,significant,JJ,NA,signific,important|meaning(a)|pregnant|significant|substantial,
4,difference,NNS,s,differ,conflict|departure|deviation|difference|difference of opinion|dispute|divergence|remainder,quality|variation|fluctuation|disagreement|change|number
4,developmental,NN,NA,development,,NA
4,pattern,NNS,s,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
4,appear,VB,NA,appear,appear|come along|come out|look|seem,be|happen|materialize|materialise|perform|execute|do
4,study,NN,NA,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
4,many,JJ,NA,mani,many,
4,vertebrate,NNS,s,vertebr,craniate|vertebrate,chordate
4,possible,JJ,NA,possibl,possible|potential,
4,choose,VBN,en,choos,choose|opt|pick out|prefer|select|take,decide|make up one's mind|determine|evaluate|pass judgment|judge
4,list,NN,NA,list,inclination|lean|leaning|list|listing|tilt,database|position|spatial relation
4,diverse,JJ,NA,divers,divers(a)|diverse|various,
4,type,NNS,s,type,case|character|eccentric|type,kind|sort|form|variety|adult|grownup|taxonomic group|taxonomic category|taxon|character|graph|grapheme|graphic symbol|symbol|block
5,phylogeny,NNP,NA,phylogeni,evolution|organic evolution|phylogenesis|phylogeny,organic process|biological process
5,ontogeny,NN,NA,ontogeni,development|growing|growth|maturation|ontogenesis|ontogeny,organic process|biological process
5,support,NN,NA,support,accompaniment|backing|backup|bread and butter|documentation|financial backing|financial support|funding|keep|livelihood|living|musical accompaniment|reenforcement|reinforcement|support|supporting|sustenance,activity|aid|assist|assistance|help|influence|operation|military operation|validation|proof|substantiation|resource|supporting structure|part|voice|device
5,other,JJ,NA,other,early(a)|former(a)|other|other(a),
5,context,NN,NA,context,circumstance|context|context of use|linguistic context|setting,discourse|environment
5,[,NN,NA,[,,NA
5,1,CD,NA,1,NA,NA
5,2,CD,NA,2,NA,NA
5,],NN,NA,],,NA
6,comparative,NNP,NA,compar,comparative|comparative degree,adjective|adverb
6,study,NNS,s,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
6,also,RB,NA,also,also|as well|besides|likewise|too,NA
6,help,VBP,NA,help,aid|assist|avail|facilitate|help|help oneself|serve,support|back up|better|improve|amend|ameliorate|meliorate|serve|refrain|forbear|provide|supply|ply|cater|promote|advance|boost|further|encourage|exploit|work
6,identify,VB,NA,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise
6,model,NN,NA,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
6,system,NNS,s,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
6,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
6,perhap,RB,s,perhap,,NA
6,better,RBR,NA,better,best|better,NA
6,suit,VBN,ed,suit,accommodate|become|befit|beseem|fit|suit,fit|conform to|meet|satisfy|fill|fulfill|fulfil|be|match|correspond|check|jibe|gibe|tally|agree|fancify|beautify|embellish|prettify
6,more,RBR,NA,more,more|to a greater extent,
6,common,JJ,NA,common,coarse|common|mutual|plebeian|rough-cut|uncouth|unwashed|usual|vernacular|vulgar,
6,one,NNS,s,on,1|ace|I|one|single|unity,digit|figure|unit
6,answer,VB,NA,answer,answer|do|reply|resolve|respond|serve|suffice,state|say|tell|react|respond|solve|work out|figure out|puzzle out|lick|work|refute|rebut|be|satisfy|fulfill|fulfil|live up to|match|fit|correspond|check|jibe|gibe|tally|agree|conform to|meet|fill
6,difficult,JJ,NA,difficult,difficult|hard|unmanageable,
6,biological,JJ,NA,biolog,biologic|biological|natural,
6,question,NNS,s,question,doubt|doubtfulness|dubiousness|enquiry|head|inquiry|interrogation|interrogative|interrogative sentence|motion|query|question,questioning|inquiring|subject|topic|theme|sentence|uncertainty|uncertainness|precariousness|proposal|marriage proposal|proposal of marriage|marriage offer
7,development,NNP,NA,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
7,many,JJ,NA,mani,many,
7,approximately,RB,NA,approxim,about|approximately|around|close to|just about|more or less|or so|roughly|some,NA
7,fifty,NN,NA,fifti,50|fifty|fifty dollar bill|L,large integer|bill|note|government note|bank bill|banker's bill|bank note|banknote|Federal Reserve note|greenback
7,order,NNS,s,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation
7,fish,NNS,s,fish,fish|Fish|Pisces|Pisces the Fishes,aquatic vertebrate|food|solid food|person|individual|someone|somebody|mortal|soul
7,remain,VBZ,s,remain,continue|persist|remain|rest|stay|stay on,be
7,unknown,JJ,NA,unknown,nameless|obscure|strange|unidentified|unknown|unnamed|unsung,
8,paper,NN,NA,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production
8,help,VB,NA,help,aid|assist|avail|facilitate|help|help oneself|serve,support|back up|better|improve|amend|ameliorate|meliorate|serve|refrain|forbear|provide|supply|ply|cater|promote|advance|boost|further|encourage|exploit|work
8,part,NN,NA,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item
8,fill,VB,NA,fill,conform to|fill|fill up|fit|fulfil|fulfill|make full|meet|occupy|replete|sate|satiate|satisfy|take,change|alter|modify|change state|turn|be|work|do work|provide|supply|ply|cater|hire|engage|employ|eat|consume|ingest|take in|take|have|repair|mend|fix|bushel|doctor|furbish up|restore|touch on
8,knowledge,NN,NA,knowledg,cognition|knowledge|noesis,psychological feature
8,gap,NNS,s,gap,break|col|crack|disruption|gap|interruption|opening|spread,disparity|space|opening|pass|mountain pass|notch|dispute|difference|difference of opinion|conflict|delay|holdup
9,longnose,NN,NA,longnos,,NA
9,gar,NN,NA,gar,billfish|gar|garfish|garpike|Lepisosteus osseus|needlefish,ganoid|ganoid fish|teleost fish|teleost|teleostan
9,lepisosteus,NNP,NA,lepisosteu,genus Lepisosteus|Lepisosteus,fish genus
9,osseus,JJ,NA,osseu,,NA
9,also,RB,NA,also,also|as well|besides|likewise|too,NA
9,know,VBN,en,know,acknowledge|bang|be intimate|bed|bonk|cognise|cognize|do it|eff|experience|fuck|get it on|get laid|have a go at it|have intercourse|have it away|have it off|have sex|hump|jazz|know|lie with|live|love|make love|make out|recognise|recognize|roll in the hay|screw|sleep together|sleep with,experience|see|go through|accept|copulate|mate|pair|couple|recognize|recognise|realize|realise|agnize|agnise|distinguish|separate|differentiate|secern|secernate|severalize|severalise|tell|tell apart|remember|retrieve|recall|call back|call up|recollect|think
9,garpike,NN,NA,garpik,billfish|gar|garfish|garpike|Lepisosteus osseus,ganoid|ganoid fish
9,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
9,one,CD,NA,on,NA,NA
9,four,CD,NA,four,NA,NA
9,live,VBG,ing,live,be|dwell|endure|exist|experience|go|hold out|hold up|inhabit|know|last|live|live on|populate|subsist|survive,be|experience|see|go through
9,species,NNS,NA,speci,species,taxonomic group|taxonomic category|taxon|kind|sort|form|variety
9,genus,JJ,NA,genu,,NA
9,osteichthyian,NNP,NA,osteichthyian,,NA
9,division,NN,NA,divis,air division|class|division|naval division|part|partition|partitioning|section|sectionalisation|sectionalization|segmentation|variance,army unit|concept|conception|construct|separation|administrative unit|administrative body|discord|dissension|league|conference|biological group|phylum|air unit|naval unit|arithmetic operation
9,ginglymodus,NNP,s,ginglymodu,,NA
9,infraclass,NNS,NA,infraclass,,NA
9,neopterygius,NNP,s,neopterygiu,,NA
10,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
10,restrict,VBN,ed,restrict,bound|confine|control|curb|curtail|cut back|limit|restrict|throttle|trammel,limit|circumscribe|confine to|restrict|curtail|curb|cut back|prevent|keep
10,western,NNP,NA,western,horse opera|western|Western|western sandwich,feature|feature film|sandwich
10,hemisphere,NNP,NA,hemispher,cerebral hemisphere|hemisphere,geographical area|geographic area|geographical region|geographic region|subfigure|neural structure
11,wiley,NNP,NA,wilei,,NA
11,[,NN,NA,[,,NA
11,3,CD,NA,3,NA,NA
11,],NN,NA,],,NA
11,use,VBG,ing,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
11,vicariance,NN,NA,vicari,,NA
11,biogeography,NN,NA,biogeographi,biogeography,biology|biological science
11,place,VBD,ed,place,aim|come in|come out|commit|direct|grade|identify|invest|lay|localise|localize|locate|order|place|point|pose|position|post|put|range|rank|rate|send|set|site|station|target,move|displace|delegate|designate|depute|assign|evaluate|pass judgment|judge|station|post|send|place|order|rank|aim|take|train|take aim|direct|determine|set|stage|present|represent|estimate|gauge|approximate|guess|situate|locate|spend|expend|drop|race|run|sing
11,180,CD,NA,180,NA,NA
11,million-year,JJ,NA,million-year,,NA
11,age,NN,NA,ag,age|eld|geezerhood|historic period|long time|old age|years,property|era|epoch|time of life|time period|period of time|period
11,genus,JJ,NA,genu,,NA
11,arise,VBD,ed,aris,arise|bob up|come up|develop|get up|go up|grow|lift|move up|originate|rebel|rise|rise up|spring up|stand up|turn out|uprise,become|change posture|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|travel|go|move|locomote|protest|resist|dissent
11,breakup,NN,NA,breakup,breakup|detachment|dissolution|separation,termination|ending|conclusion|change|alteration|modification
11,pangaea,NNP,NA,pangaea,Pangaea|Pangea,
12,adult,NN,NA,adult,adult|grownup,person|individual|someone|somebody|mortal|soul|animal|animate being|beast|brute|creature|fauna
12,anatomy,NN,NA,anatomi,anatomy|bod|build|chassis|figure|flesh|form|frame|general anatomy|human body|material body|physical body|physique|shape|soma,morphology|body|organic structure|analysis
12,distribution,NN,NA,distribut,dispersion|distribution|statistical distribution,arrangement|organization|organisation|system|spacing|spatial arrangement|act|deed|human action|human activity|commerce|commercialism|mercantilism
12,have,VBP,NA,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
12,be,VBN,en,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
12,use,VBN,ed,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
12,construct,VB,NA,construct,build|construct|fabricate|make|manufacture|reconstruct|retrace,make|create|trace|draw|line|describe|delineate|create by mental act|create mentally|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose
12,phylogeny,NNS,s,phylogeni,evolution|organic evolution|phylogenesis|phylogeny,organic process|biological process
12,actinopterygian,NN,NA,actinopterygian,,NA
12,evolution,NN,NA,evolut,development|evolution|organic evolution|phylogenesis|phylogeny,process|physical process|organic process|biological process
12,detail,NNS,s,detail,contingent|detail|item|particular|point,fact|part|portion|component part|component|constituent|discussion|treatment|discourse|gang|crew|work party|military unit|military force|military group|force
12,embryonic,JJ,NA,embryon,embryologic|embryonal|embryonic|embryotic,
12,development,NN,NA,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
12,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
12,likely,JJ,NA,like,likely|potential|probable,
12,have,VB,NA,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
12,similar,JJ,NA,similar,alike(p)|exchangeable|interchangeable|like|similar|standardised|standardized,
12,usefulness,NN,NA,us,usefulness|utility,quality
13,most,JJS,NA,most,most(a),
13,previous,JJ,NA,previou,former(a)|late(a)|old|premature|previous(a)|previous(p),
13,work,NN,NA,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output
13,early,JJ,NA,earli,early|early(a)|former(a)|other(a),
13,embryonic,JJ,NA,embryon,embryologic|embryonal|embryonic|embryotic,
13,development,NN,NA,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
13,lepisosteus,NNP,NA,lepisosteu,genus Lepisosteus|Lepisosteus,fish genus
13,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
13,perform,VBN,ed,perform,do|execute|perform,act|move|re-create|carry through|accomplish|execute|carry out|action|fulfill|fulfil
13,1912,CD,NA,1912,NA,NA
13,codify,VBN,ed,codifi,codify,systematize|systematise|systemize|systemise
13,agassiz,NNP,NA,agassiz,Agassiz|Jean Louis Rodolphe Agassiz|Louis Agassiz,
13,[,NN,NA,[,,NA
13,4,CD,NA,4,NA,NA
13,],NN,NA,],,NA
13,balfour,NNP,NA,balfour,1st Earl of Balfour|Arthur James Balfour|Balfour,
13,parker,NNP,NA,parker,Bird Parker|Charles Christopher Parker|Charlie Parker|Dorothy Parker|Dorothy Rothschild Parker|Parker|Yardbird Parker,
13,[,NN,NA,[,,NA
13,5,CD,NA,5,NA,NA
13,],NN,NA,],,NA
13,dean,NNP,NA,dean,dean|Dean|doyen|James Byron Dean|James Dean,academic administrator|elder|senior|cardinal
13,[,NN,NA,[,,NA
13,6,CD,NA,6,NA,NA
13,],NN,NA,],,NA
13,eycleshymer,NNP,NA,eycleshym,,NA
13,[,NN,NA,[,,NA
13,7,CD,NA,7,NA,NA
13,8,CD,NA,8,NA,NA
13,],NN,NA,],,NA
13,lanzus,NNP,s,lanzu,,NA
13,[,NN,NA,[,,NA
13,9,CD,NA,9,NA,NA
13,],NN,NA,],,NA
14,lack,NN,NA,lack,deficiency|lack|want,need|demand
14,modern,JJ,NA,modern,advanced|forward-looking|innovative|mod|modern|Modern|modernistic|New,
14,today,NN,NA,todai,today,present|nowadays|day|twenty-four hours|twenty-four hour period|24-hour interval|solar day|mean solar day
14,standard,NNS,s,standard,banner|criterion|measure|monetary standard|standard|touchstone,system of measurement|metric|ideal|volume unit|capacity unit|capacity measure|cubage unit|cubic measure|cubic content unit|displacement unit|cubature unit|value|post|flag
14,laboratory,NN,NA,laboratori,lab|laboratory|research lab|research laboratory|science lab|science laboratory|testing ground,workplace|work|region
14,facility,NNS,s,facil,adeptness|adroitness|deftness|facility|installation|quickness|readiness,artifact|artefact|skillfulness|effortlessness|service
14,equipment,NN,NA,equip,equipment,instrumentality|instrumentation
14,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
14,handicap,NNS,s,handicap,balk|baulk|check|deterrent|disability|disablement|handicap|hinderance|hindrance|impairment|impediment,unfitness|softness|advantage|vantage|difficulty
14,study,NNS,s,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
15,much,JJ,NA,much,much(a),
15,description,NN,NA,descript,description|verbal description,statement|speech act|kind|sort|form|variety
15,early,JJ,NA,earli,early|early(a)|former(a)|other(a),
15,embryonic,JJ,NA,embryon,embryologic|embryonal|embryonic|embryotic,
15,development,NN,NA,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
15,garpike,NN,NA,garpik,billfish|gar|garfish|garpike|Lepisosteus osseus,ganoid|ganoid fish
15,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
15,base,VBN,ed,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
15,material,NN,NA,materi,cloth|fabric|material|stuff|textile,substance|information|info|artifact|artefact|equipment|applicant|applier
15,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
15,badly,RB,NA,badli,bad|badly|disadvantageously|gravely|ill|mischievously|naughtily|poorly|seriously|severely,NA
15,distort,VBN,ed,distort,color|colour|contort|deform|distort|falsify|garble|strain|tinge|twine|twist|warp|wring,misrepresent|belie|change shape|change form|deform|twist|twine|distort|affect|impact|bear upon|bear on|touch on|touch|shape|form
15,harsh,JJ,NA,harsh,abrasive|coarse|harsh|rough,
15,fixation,NN,NA,fixat,arrested development|fixation|fixing|infantile fixation|obsession|regression,abnormality|abnormalcy|preoccupation|fastening|attachment|preservation
15,procedure,NNS,s,procedur,function|operation|procedure|process|routine|subprogram|subroutine,activity|work|software|software program|computer software|software system|software package|package|proceeding|legal proceeding|proceedings
16,moreover,RB,NA,moreov,furthermore|moreover|what is more,NA
16,embryo,NNS,s,embryo,conceptus|embryo|fertilized egg,plant|flora|plant life|animal|animate being|beast|brute|creature|fauna
16,have,VB,NA,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
16,be,VBN,en,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
16,unhealthy,JJ,NA,unhealthi,insalubrious|unhealthful|unhealthy,
17,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
17,sometime,RB,s,sometim,sometime,NA
17,raise,VBN,ed,rais,advance|arouse|bring up|call down|call forth|conjure|conjure up|elevate|elicit|enhance|enkindle|erect|evoke|farm|fire|get up|grow|heighten|invoke|kick upstairs|kindle|leaven|levy|lift|nurture|parent|produce|promote|prove|provoke|put forward|put up|raise|rear|recruit|resurrect|set up|stir|upgrade|upraise,increase|move|displace|express|verbalize|verbalise|utter|give tongue to|collect|take in|cultivate|call up|summon|construct|build|make|create|change|alter|modify|intensify|compound|heighten|deepen|delegate|designate|depute|assign|raise|lift|elevate|get up|bring up|bid|call|bet|wager|play|enlist|draft|muster in|mention|advert|cite|name|refer|pronounce|articulate|enounce|sound out|enunciate|say|incite|instigate|set off|stir up|reach|get through|get hold of|contact|multiply|bring out|better|improve|amend|ameliorate|meliorate|end|terminate|resuscitate|revive
17,sub-optimal,JJ,NA,sub-optim,,NA
17,condition,NNS,s,condit,circumstance|condition|consideration|experimental condition|precondition|shape|status|stipulation|strings|term,state|premise|premiss|assumption|information|good health|healthiness|illness|unwellness|malady|sickness|statement|procedure|process
18,cell-marking,NNP,NA,cell-mark,,NA
18,technique,NNS,s,techniqu,proficiency|technique,method|skillfulness
18,have,VBD,ed,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
18,not,RB,NA,not,non|not,NA
18,be,VBN,en,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
18,devise,VBN,ed,devis,contrive|devise|excogitate|forge|formulate|get up|invent|machinate|organise|organize|prepare,create by mental act|create mentally|initiate|pioneer|bequeath|will|leave
18,time,NN,NA,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
18,so,RB,NA,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA
18,inference,NNS,s,infer,illation|inference,reasoning|logical thinking|abstract thought
18,make,VBN,ed,make,arrive at|attain|bring in|build|ca-ca|cause|clear|constitute|construct|cook|crap|create|defecate|do|draw|earn|establish|fix|form|gain|get|get to|give|have|hit|hold|induce|lay down|make|make believe|make up|make water|micturate|name|nominate|pass water|pee|pee-pee|piddle|piss|prepare|pretend|produce|progress to|puddle|pull in|reach|ready|realise|realize|relieve oneself|score|seduce|shit|spend a penny|stimulate|stool|take|take a crap|take a leak|take a shit|take in|throw|urinate|wee|wee-wee|work,change|alter|modify|make|create|create by mental act|create mentally|cause|do|get|acquire|constitute|represent|make up|comprise|be|achieve|accomplish|attain|reach|become|create from raw material|create from raw stuff|perform|execute|act|behave|appoint|charge|score|hit|tally|rack up|perpetrate|commit|pull|assemble|gather|get together|direct|tidy|tidy up|clean up|neaten|straighten|straighten out|square away|head|excrete|egest|eliminate|pass|total|number|add up|come|amount|look|appear|seem|arrive at|gain|persuade|guarantee|ensure|insure|assure|secure|play|see|consider|reckon|view|regard|estimate|gauge|approximate|guess|judge|develop|grow
18,gastrulation,NN,NA,gastrul,gastrulation,organic process|biological process
