text,clique_id,index,v,e,group_id
slate_Article247_5-hepple_clean,1,global,0,0,1
slate_Article247_5-hepple_clean,2,global,0,0.00490196078431372,2
slate_Article247_5-hepple_clean,3,global,0.26666666666666666,0,3
slate_Article247_5-hepple_clean,4,global,0.25,0.00170068027210884,4
slate_Article247_5-hepple_clean,5,global,0.1,0.00158730158730158,5
slate_Article247_5-hepple_clean,6,global,0.1111111111111111,8.561643835616438e-4,6
slate_Article247_5-hepple_clean,7,global,0.2857142857142857,0,7
slate_Article247_5-hepple_clean,8,global,1,0,8
slate_Article247_5-hepple_clean,9,global,0.3333333333333333,0,9
slate_Article247_5-hepple_clean,10,global,0.25,0,10
slate_Article247_5-hepple_clean,1,local,0,0,1
slate_Article247_5-hepple_clean,2,local,0,0,2
slate_Article247_5-hepple_clean,3,local,0,0.02222222222222222,3
slate_Article247_5-hepple_clean,4,local,0.16666666666666666,0.01538461538461538,4
slate_Article247_5-hepple_clean,5,local,0.1,0,5
slate_Article247_5-hepple_clean,6,local,0.1111111111111111,0,6
slate_Article247_5-hepple_clean,7,local,0.2857142857142857,0,7
slate_Article247_5-hepple_clean,8,local,0,0,8
slate_Article247_5-hepple_clean,9,local,0,0,9
slate_Article247_5-hepple_clean,10,local,0,0,10
