text,clique_id,index,v,e
biomed_1468-6708-3-1-hepple_clean,1,pairwise,0.07976071784646062,0.0024369180436914733
biomed_1468-6708-3-1-hepple_clean,2,pairwise,0.06331006979062812,0.001864777171980562
biomed_1468-6708-3-1-hepple_clean,3,pairwise,0.046384883810108135,0.004625726319457493
biomed_1468-6708-3-1-hepple_clean,4,pairwise,0.08335439485738588,0.00297174883268874
biomed_1468-6708-3-1-hepple_clean,5,pairwise,0.0676401254666459,0.0021192349395442317
biomed_1468-6708-3-1-hepple_clean,6,pairwise,0.10315687552726435,0.0028123439545927136
biomed_1468-6708-3-1-hepple_clean,7,pairwise,0.14001560779975536,0.003102630263647213
biomed_1468-6708-3-1-hepple_clean,8,pairwise,0.11935652831714647,0.005302674049570728
biomed_1468-6708-3-1-hepple_clean,9,pairwise,0.06778663620637698,0.0028430769671333694
biomed_1468-6708-3-1-hepple_clean,10,pairwise,0.07658551153067604,0.004372408993272593
biomed_1468-6708-3-1-hepple_clean,11,pairwise,0.06132956027023824,0.0024191832287382593
biomed_1468-6708-3-1-hepple_clean,12,pairwise,0.10180041654368673,0.006084189915538914
biomed_1468-6708-3-1-hepple_clean,13,pairwise,0.10748831846408681,0.0031437923786134993
biomed_1468-6708-3-1-hepple_clean,14,pairwise,0.12154109358691265,0.0027593790667070827
biomed_1468-6708-3-1-hepple_clean,15,pairwise,0.06315427135033533,0.0014765230917002873
biomed_1468-6708-3-1-hepple_clean,16,pairwise,0.07873944639463301,0.0027536258468461856
biomed_1468-6708-3-1-hepple_clean,17,pairwise,0.06791963310722252,0.0019273185297838612
biomed_1468-6708-3-1-hepple_clean,18,pairwise,0.08204097494107898,0.006038430033180978
biomed_1468-6708-3-1-hepple_clean,19,pairwise,0.10135703319467246,0.0023419505894634856
biomed_1468-6708-3-1-hepple_clean,20,pairwise,0.09066590502229238,0.004626979172201264
biomed_1468-6708-3-1-hepple_clean,21,pairwise,0.03858466238391679,0.0017720334548421716
biomed_1468-6708-3-1-hepple_clean,22,pairwise,0.0027788429583045734,0
biomed_1468-6708-3-1-hepple_clean,23,pairwise,0.048508943698375405,0
biomed_1468-6708-3-1-hepple_clean,24,pairwise,0.08343097869085124,0.005413181398643983
biomed_1468-6708-3-1-hepple_clean,25,pairwise,0.1596461617767266,0.01362491831430667
biomed_1468-6708-3-1-hepple_clean,26,pairwise,0.13155410191313352,0.0017321604723493735
biomed_1468-6708-3-1-hepple_clean,27,pairwise,0.11971090870588032,9.300649131157605e-4
biomed_1468-6708-3-1-hepple_clean,28,pairwise,0.1152114323681145,0.00204045601291364
biomed_1468-6708-3-1-hepple_clean,29,pairwise,0.12094492575928703,0.003364763295995615
biomed_1468-6708-3-1-hepple_clean,30,pairwise,0.08781761343640922,0.007313787623392582
biomed_1468-6708-3-1-hepple_clean,31,pairwise,0.10114121101972764,0.00238140077123128
biomed_1468-6708-3-1-hepple_clean,32,pairwise,0.10620384252802216,0.0030981962242198507
biomed_1468-6708-3-1-hepple_clean,33,pairwise,0.1529840926601731,0.002823535595837858
biomed_1468-6708-3-1-hepple_clean,34,pairwise,0.14723586381059614,0.002172190481735531
biomed_1468-6708-3-1-hepple_clean,35,pairwise,0.06873596809604006,0.0024593739431553576
biomed_1468-6708-3-1-hepple_clean,36,pairwise,0.08867038313264851,0.003400876294207171
biomed_1468-6708-3-1-hepple_clean,37,pairwise,0.04841540021814416,0.002096940218088138
biomed_1468-6708-3-1-hepple_clean,38,pairwise,0.0775907696683413,0.0031229747967036104
biomed_1468-6708-3-1-hepple_clean,39,pairwise,0.11639462948416522,0.008288291805574203
biomed_1468-6708-3-1-hepple_clean,40,pairwise,0.14369227103470028,0.004419862743218111
biomed_1468-6708-3-1-hepple_clean,41,pairwise,0.021865036757858294,0.0029788496232912983
biomed_1468-6708-3-1-hepple_clean,42,pairwise,0.13181764417567876,0.005000150079453787
biomed_1468-6708-3-1-hepple_clean,43,pairwise,0.031705494138846255,0.0044716357596467264
biomed_1468-6708-3-1-hepple_clean,44,pairwise,0.14173270834049367,0.002984934086629002
biomed_1468-6708-3-1-hepple_clean,45,pairwise,0.10435932083435226,0
biomed_1468-6708-3-1-hepple_clean,46,pairwise,0.14732955001659756,0.0030673097864381154
biomed_1468-6708-3-1-hepple_clean,47,pairwise,0.05469595914077686,0.002165395158796378
biomed_1468-6708-3-1-hepple_clean,48,pairwise,0.1311213965327711,0.0050009504570164695
biomed_1468-6708-3-1-hepple_clean,49,pairwise,0.09764662346482104,0.004539524096055395
biomed_1468-6708-3-1-hepple_clean,50,pairwise,0.08943073413358212,0.0015103088410144527
biomed_1468-6708-3-1-hepple_clean,51,pairwise,0.01266030575981159,6.355770102855877e-4
biomed_1468-6708-3-1-hepple_clean,52,pairwise,0.09557564992455972,0.0018077796492864768
biomed_1468-6708-3-1-hepple_clean,53,pairwise,0.10189700261495745,0.0027531186038356834
biomed_1468-6708-3-1-hepple_clean,54,pairwise,0.07635631950567578,0.00686405857168569
biomed_1468-6708-3-1-hepple_clean,55,pairwise,0.02917875162391613,0.02323487174840723
biomed_1468-6708-3-1-hepple_clean,56,pairwise,0.06762413981951022,0.0011139805435763715
biomed_1468-6708-3-1-hepple_clean,57,pairwise,0.0950924894507191,0.003706030454534941
biomed_1468-6708-3-1-hepple_clean,58,pairwise,0.10892629882291333,0.0035374149659863946
biomed_1468-6708-3-1-hepple_clean,59,pairwise,0.10021525247477825,0.006949103100737483
biomed_1468-6708-3-1-hepple_clean,60,pairwise,0.10426350150059457,0.004930377218512812
