text,clique_id,index,v,e
biomed_1471-213X-1-2-hepple_clean,1,pairwise,0.18233618233618232,0.0018617763409430076
biomed_1471-213X-1-2-hepple_clean,2,pairwise,0.08831908831908832,0.0028387372206478798
biomed_1471-213X-1-2-hepple_clean,3,pairwise,0.12022792022792023,0.003592365611596381
biomed_1471-213X-1-2-hepple_clean,4,pairwise,0.08817663817663818,0.0018323982630509437
biomed_1471-213X-1-2-hepple_clean,5,pairwise,0.07257834757834758,0.0013575068722127546
biomed_1471-213X-1-2-hepple_clean,6,pairwise,0.09827024827024826,0.012584064596292565
biomed_1471-213X-1-2-hepple_clean,7,pairwise,0.12019651041390171,0.008667835365975192
biomed_1471-213X-1-2-hepple_clean,8,pairwise,0.13912689564863479,0.0026651079912769202
biomed_1471-213X-1-2-hepple_clean,9,pairwise,0.1495746403355099,0.0017523381954539033
biomed_1471-213X-1-2-hepple_clean,10,pairwise,0.19734631310718267,0.0022516064182730848
biomed_1471-213X-1-2-hepple_clean,11,pairwise,0.12879218205305162,0.008414109167611986
biomed_1471-213X-1-2-hepple_clean,12,pairwise,0.1715679248287944,0.004502351083547664
biomed_1471-213X-1-2-hepple_clean,13,pairwise,0.14214312257790518,0.0028822430990605953
biomed_1471-213X-1-2-hepple_clean,14,pairwise,0.11572746898833855,0.0029762995788636813
biomed_1471-213X-1-2-hepple_clean,15,pairwise,0.015928515928515928,0.002188150014236971
biomed_1471-213X-1-2-hepple_clean,16,pairwise,0.08431079789775442,0.001822848870653738
biomed_1471-213X-1-2-hepple_clean,17,pairwise,0.06967338217338218,5.937921727395412e-4
biomed_1471-213X-1-2-hepple_clean,18,pairwise,0.09487179487179487,0
biomed_1471-213X-1-2-hepple_clean,19,pairwise,0.05641025641025641,0
biomed_1471-213X-1-2-hepple_clean,20,pairwise,0.12949492134274743,0.0011902814534393482
biomed_1471-213X-1-2-hepple_clean,21,pairwise,0.11708450567146218,0.002393282624190777
biomed_1471-213X-1-2-hepple_clean,22,pairwise,0.11607209215904868,0.0017052035034491174
biomed_1471-213X-1-2-hepple_clean,23,pairwise,0.18785236502627806,0.002236883486883487
biomed_1471-213X-1-2-hepple_clean,24,pairwise,0.12909676877068182,9.046509046509047e-4
biomed_1471-213X-1-2-hepple_clean,25,pairwise,0.16324186611910396,0.0031855084459127088
biomed_1471-213X-1-2-hepple_clean,26,pairwise,0.14332216164057596,0.00268616111045112
biomed_1471-213X-1-2-hepple_clean,27,pairwise,0.12671644212564928,0.002238190940114017
biomed_1471-213X-1-2-hepple_clean,28,pairwise,0.1521372927973361,0.003130396369262766
biomed_1471-213X-1-2-hepple_clean,29,pairwise,0.1215045116751786,0.0026563012988352354
biomed_1471-213X-1-2-hepple_clean,30,pairwise,0.14464992076146907,0.0027647777414677183
biomed_1471-213X-1-2-hepple_clean,31,pairwise,0.19613578197583706,0.0040700605978383755
biomed_1471-213X-1-2-hepple_clean,32,pairwise,0.1993249323049638,0.003218410269692321
biomed_1471-213X-1-2-hepple_clean,33,pairwise,0.08925485668796705,0.004448099709537618
biomed_1471-213X-1-2-hepple_clean,34,pairwise,0.204894023846906,0.003732617226787084
biomed_1471-213X-1-2-hepple_clean,35,pairwise,0.14754529103338862,0.00841321310972274
biomed_1471-213X-1-2-hepple_clean,36,pairwise,0.11203787050235997,0.004409109409109409
biomed_1471-213X-1-2-hepple_clean,37,pairwise,0.045027396114352636,0.00727778243913038
biomed_1471-213X-1-2-hepple_clean,38,pairwise,0.15257383026908897,0.0023363565827888835
biomed_1471-213X-1-2-hepple_clean,39,pairwise,0.08047004337826687,0.0017585136080611194
biomed_1471-213X-1-2-hepple_clean,40,pairwise,0.11966842269075202,0.004177879326072206
