text,clique_id,index,v,e
media_Anthem_Payout-hepple_clean,108,global,0,0.005291005291005291
media_Anthem_Payout-hepple_clean,122,global,0.15789473684210525,0.003289473684210526
media_Anthem_Payout-hepple_clean,15,global,0.06666666666666667,0.0010822510822510823
media_Anthem_Payout-hepple_clean,51,global,0.2,5.13347022587269e-4
media_Anthem_Payout-hepple_clean,54,global,0.11764705882352941,5.365526492287056e-4
media_Anthem_Payout-hepple_clean,22,global,0.14285714285714285,3.2808398950131233e-4
media_Anthem_Payout-hepple_clean,85,global,0.3333333333333333,0.001122334455667789
media_Anthem_Payout-hepple_clean,69,global,0.2857142857142857,7.421150278293135e-4
media_Anthem_Payout-hepple_clean,90,global,0.25,0
media_Anthem_Payout-hepple_clean,130,global,0,0
media_Anthem_Payout-hepple_clean,141,global,0.2,0.0024752475247524753
media_Anthem_Payout-hepple_clean,163,global,0.19230769230769232,5.989817310572028e-4
media_Anthem_Payout-hepple_clean,172,global,0.15789473684210525,0.001256281407035176
media_Anthem_Payout-hepple_clean,75,global,0.14285714285714285,2.955082742316785e-4
media_Anthem_Payout-hepple_clean,267,global,0.09090909090909091,9.433962264150943e-4
media_Anthem_Payout-hepple_clean,303,global,0,0
media_Anthem_Payout-hepple_clean,306,global,0.25,4.803073967339097e-4
media_Anthem_Payout-hepple_clean,50,global,0.42857142857142855,6.83371298405467e-4
media_Anthem_Payout-hepple_clean,131,global,0.15,0.0017301038062283738
media_Anthem_Payout-hepple_clean,138,global,0.2727272727272727,0.002840909090909091
media_Anthem_Payout-hepple_clean,142,global,0.23076923076923078,9.900990099009901e-4
media_Anthem_Payout-hepple_clean,167,global,0.5833333333333334,0
media_Anthem_Payout-hepple_clean,48,global,0.5714285714285714,0
media_Anthem_Payout-hepple_clean,49,global,0.625,7.558578987150416e-4
media_Anthem_Payout-hepple_clean,87,global,0.3333333333333333,0
media_Anthem_Payout-hepple_clean,35,global,0.4,0
media_Anthem_Payout-hepple_clean,44,global,0.3076923076923077,2.73000273000273e-4
media_Anthem_Payout-hepple_clean,154,global,0,0.001266891891891892
media_Anthem_Payout-hepple_clean,21,global,0.14285714285714285,0.0011261261261261261
media_Anthem_Payout-hepple_clean,62,global,0.4,6.510416666666666e-4
media_Anthem_Payout-hepple_clean,82,global,0.35294117647058826,6.335128286347799e-4
media_Anthem_Payout-hepple_clean,40,global,0.20833333333333334,1.3777900248002206e-4
media_Anthem_Payout-hepple_clean,74,global,0.1111111111111111,4.496402877697842e-4
media_Anthem_Payout-hepple_clean,101,global,0,0
media_Anthem_Payout-hepple_clean,194,global,0,0
media_Anthem_Payout-hepple_clean,215,global,0.42857142857142855,0
media_Anthem_Payout-hepple_clean,216,global,0.13333333333333333,9.49667616334283e-4
media_Anthem_Payout-hepple_clean,220,global,0.25,0
media_Anthem_Payout-hepple_clean,241,global,0.2222222222222222,0.0014097744360902255
media_Anthem_Payout-hepple_clean,255,global,0,7.936507936507937e-4
media_Anthem_Payout-hepple_clean,385,global,0.35,8.547008547008547e-4
media_Anthem_Payout-hepple_clean,3,global,0.25,0.0010193679918450561
media_Anthem_Payout-hepple_clean,10,global,0.16666666666666666,0
media_Anthem_Payout-hepple_clean,1,global,0,0
media_Anthem_Payout-hepple_clean,66,global,0.16666666666666666,3.8095238095238096e-4
