text,clique_id,index,v,e
pseudotext_33,1,global,0,0
pseudotext_33,2,global,0,7.702182284980744e-4
pseudotext_33,3,global,0.23076923076923078,0
pseudotext_33,4,global,0.38461538461538464,7.878151260504202e-4
pseudotext_33,5,global,0.15384615384615385,0
pseudotext_33,6,global,0.36363636363636365,1.7211703958691912e-4
pseudotext_33,7,global,0.2608695652173913,3.4683684794672585e-4
pseudotext_33,8,global,0.42857142857142855,8.581235697940503e-4
pseudotext_33,9,global,0.3,4.0676863000325416e-4
pseudotext_33,10,global,0.058823529411764705,0
pseudotext_33,11,global,0.043478260869565216,0.0017482517482517483
pseudotext_33,12,global,0.09090909090909091,0
pseudotext_33,13,global,0.041666666666666664,0
pseudotext_33,14,global,0.16666666666666666,0
pseudotext_33,15,global,0.375,0.0032967032967032967
pseudotext_33,16,global,0.043478260869565216,0.0012175324675324675
pseudotext_33,17,global,0.06666666666666667,0.0015873015873015873
pseudotext_33,18,global,0.17391304347826086,0.0010741138560687433
pseudotext_33,19,global,0.3225806451612903,0.0017421602787456446
pseudotext_33,20,global,0.2727272727272727,0
pseudotext_33,21,global,0.08333333333333333,0.0027195027195027195
pseudotext_33,22,global,0.125,0.0017421602787456446
pseudotext_33,23,global,0.4,6.640106241699867e-4
pseudotext_33,24,global,0.125,0.0010822510822510823
pseudotext_33,25,global,0.25,0.0012300123001230013
pseudotext_33,26,global,0.2,8.960573476702509e-4
pseudotext_33,27,global,0.38461538461538464,0.0017482517482517483
pseudotext_33,28,global,0.5333333333333333,0.0019305019305019305
pseudotext_33,29,global,0.9090909090909091,0
pseudotext_33,30,global,0.9285714285714286,0
pseudotext_33,31,global,0.16666666666666666,8.450704225352113e-4
pseudotext_33,32,global,0.45454545454545453,9.157509157509158e-4
pseudotext_33,33,global,0.2903225806451613,8.576329331046312e-4
pseudotext_33,34,global,0.23529411764705882,3.78000378000378e-4
pseudotext_33,35,global,0.42857142857142855,0
pseudotext_33,36,global,0.13333333333333333,0.0010659086871558003
pseudotext_33,37,global,0.3076923076923077,4.982561036372695e-4
pseudotext_33,38,global,0,8.639308855291577e-4
pseudotext_33,39,global,0.125,3.026634382566586e-4
pseudotext_33,40,global,0,3.68052999631947e-4
pseudotext_33,41,global,0.28125,6.136044880785414e-4
pseudotext_33,42,global,0.36363636363636365,9.45179584120983e-4
pseudotext_33,43,global,0.36,5.681818181818182e-4
pseudotext_33,44,global,0,0
pseudotext_33,45,global,0.2,0
pseudotext_33,46,global,0.42857142857142855,0.0012733446519524619
pseudotext_33,47,global,0.3333333333333333,5.621135469364812e-4
pseudotext_33,48,global,0.4482758620689655,7.243377483443709e-4
pseudotext_33,49,global,0.22727272727272727,6.423786363219235e-4
pseudotext_33,50,global,0.4444444444444444,2.954209748892171e-4
pseudotext_33,51,global,0.35294117647058826,6.645401382243488e-4
pseudotext_33,52,global,0.09090909090909091,1.4164305949008498e-4
pseudotext_33,53,global,0.25,3.901373283395755e-4
pseudotext_33,54,global,0.2222222222222222,3.861003861003861e-4
pseudotext_33,55,global,0.3684210526315789,2.2401433691756272e-4
pseudotext_33,56,global,0.16666666666666666,5.208333333333333e-4
pseudotext_33,57,global,0.14814814814814814,3.353079244439477e-4
pseudotext_33,58,global,0.2857142857142857,2.484472049689441e-4
pseudotext_33,59,global,0.5454545454545454,2.447980416156671e-4
pseudotext_33,60,global,0.4444444444444444,0
pseudotext_33,1,local,0,0
pseudotext_33,2,local,0,0
pseudotext_33,3,local,0,0.004048582995951417
pseudotext_33,4,local,0,0
pseudotext_33,5,local,0,0
pseudotext_33,6,local,0,0
pseudotext_33,7,local,0,0
pseudotext_33,8,local,0,0
pseudotext_33,9,local,0.05,0.008771929824561403
pseudotext_33,10,local,0.058823529411764705,0.003289473684210526
pseudotext_33,11,local,0.043478260869565216,0.002840909090909091
pseudotext_33,12,local,0.09090909090909091,0
pseudotext_33,13,local,0,0
pseudotext_33,14,local,0.08333333333333333,0
pseudotext_33,15,local,0,0
pseudotext_33,16,local,0.043478260869565216,0.0030303030303030303
pseudotext_33,17,local,0,0.002898550724637681
pseudotext_33,18,local,0,0.002898550724637681
pseudotext_33,19,local,0.22580645161290322,0
pseudotext_33,20,local,0.09090909090909091,0
pseudotext_33,21,local,0.08333333333333333,0
pseudotext_33,22,local,0.125,0.012987012987012988
pseudotext_33,23,local,0.2,0.020833333333333332
pseudotext_33,24,local,0,0
pseudotext_33,25,local,0.125,0
