text,clique,index,v,e,clique_id
S0020025514009608,NA,global,0,0,S0020025508004520_13
S0020025514009608,NA,global,0,0,S0020025508004520_119
S0020025514009608,NA,global,0.153846153846154,0.006993006993007,S0020025508004520_140
S0020025514009608,NA,global,0,0,S0020025508004520_175
S0020025514009608,NA,global,0.2,0.004166666666667,S0020025508004520_177
S0020025514009608,NA,global,0.25,0.00125786163522,S0020025508004520_237
S0020025514009608,NA,global,0.25,0.00219298245614,S0020025508004520_256
S0020025514009608,NA,global,0,0,S0020025508004520_295
S0020025514009608,NA,global,0,0,S0020025514004137_88
S0020025514009608,NA,global,0,0.002272727272727,S0020025514004137_94
S0020025514009608,NA,global,0.111111111111111,0.003440366972477,S0020025514009608_2
S0020025514009608,NA,global,0.391304347826087,0.002629272567923,S0020025514009608_40
S0020025514009608,NA,global,0.357142857142857,0.000584795321637,S0020025514009608_74
S0020025514009608,NA,global,0.666666666666667,0.002487562189055,S0020025514009608_85
S0020025514009608,NA,global,0.083333333333333,0.00296442687747,S0020025514009608_140
S0020025514009608,NA,global,0.2,0.004807692307692,S0020025514009608_145
S0020025514009608,NA,global,0.166666666666667,0,S0020025514009608_203
S0020025514009608,NA,global,0,0.001,S0020025514009608_235
S0020025514009608,NA,global,0.181818181818182,0.001696352841391,S0020025514009608_269
S0020025514009608,NA,global,0.235294117647059,0.003296703296703,S0020025514009608_273
S0020025514009608,NA,global,0.272727272727273,0.003164556962025,S0020025514009608_290
S0020025514009608,NA,global,0.285714285714286,0.001382488479263,S0020025516310283_70
S0020025514009608,NA,global,0.333333333333333,0.001185770750988,S0020025518301300_15
S0020025514009608,NA,global,0.384615384615385,0.00040192926045,S0020025518301300_42
S0020025514009608,NA,global,0.347826086956522,0.002055800293686,S0020025518301300_136
S0020025514009608,NA,global,0.461538461538462,0.001070090957731,S0020025518301300_150
S0020025514009608,NA,global,0.7,0.001194743130227,S0020025518301300_153
S0020025514009608,NA,global,0.3,0.000487567040468,S0020025518301300_158
S0020025514009608,NA,global,0.3,0.000942951438001,S0020025518301300_165
S0020025514009608,NA,global,0.6,0.001796945193172,S002002551930043X_23
S0020025514009608,NA,global,0.4375,0.001380262249827,S002002551930043X_166
S0020025514009608,NA,global,0.533333333333333,0.001695633743111,S002002551930043X_211
S0020025514009608,NA,global,0.4,0.00094696969697,S002002551930043X_213
S0020025514009608,NA,global,0.454545454545455,0.00042735042735,S002002551930043X_253
S0020025514009608,NA,global,0.583333333333333,0.001002506265664,S002002551930043X_259
S0020025514009608,NA,global,0.416666666666667,0.001383604289173,S002002551930043X_275
S0020025514009608,NA,global,0.75,0.000598086124402,S002002551930043X_284
S0020025514009608,NA,global,0.777777777777778,0,S002002551930043X_306
S0020025514009608,NA,global,0.428571428571429,0.001113585746102,S002002551930043X_310
S0020025514009608,NA,global,0.647058823529412,0.000727802037846,S002002551930043X_313
S0020025514009608,NA,global,0.5625,0.001389660922735,S0020025520312263_66
S0020025514009608,NA,global,0.714285714285714,0.001039501039501,S0020025520312263_143
S0020025514009608,NA,global,0.538461538461538,0.001371742112483,S0020025520312263_144
S0020025514009608,NA,global,0.285714285714286,0,S0020025520312263_166
S0020025514009608,NA,global,0.4,0.000327439423707,S0020025520312263_218
S0020025514009608,NA,global,0.181818181818182,0.000616142945163,S0045790617315720_2
S0020025514009608,NA,global,0.5,0.000762582613116,S0045790617315720_3
S0020025514009608,NA,global,0.363636363636364,0.000493461633358,S0045790617315720_5
S0020025514009608,NA,global,0.6,0.000452079566004,S0045790617315720_22
S0020025514009608,NA,global,0.6875,0.001029159519726,S0045790617315720_97
S0020025514009608,NA,global,0.25,0.000619578686493,S0045790617315720_110
S0020025514009608,NA,global,0.4,0.0006038647343,S0045790617315720_201
S0020025514009608,NA,global,0.25,0.000548245614035,S0098135412001846_129
S0020025514009608,NA,global,0.375,0,S0098135412001846_210
S0020025514009608,NA,global,0.476190476190476,0.000590318772137,S0098135412001846_231
S0020025514009608,NA,global,0.533333333333333,0.000743080066877,S0098135414000398_23
S0020025514009608,NA,global,0.75,0.000606060606061,S0098135414000398_46
S0020025514009608,NA,global,0.31578947368421,0.000181708055724,S0098135414000398_100
S0020025514009608,NA,global,0.294117647058823,0.000490196078431,S0098135414000398_146
S0020025514009608,NA,global,0.833333333333333,0,S0098135414000398_178
S0020025514009608,NA,global,0.357142857142857,0.000160102465578,S0098135414000398_208
S0020025514009608,NA,global,0.428571428571429,0.000651890482399,S0098135414000398_213
S0020025514009608,NA,global,0.555555555555556,0.000635324015248,S0098135414000398_247
S0020025514009608,NA,global,0.363636363636364,0.000179243592042,S0098135414000398_291
S0020025514009608,NA,global,0.421052631578947,0.000791497060154,S0098135414000398_372
S0020025514009608,NA,global,0.555555555555556,0,S0140366410002410_15
S0020025514009608,NA,global,0.666666666666667,0.000791765637371,S0140366410002410_58
