text,clique,index,v,e,clique_id
S0045790617315720,NA,global,0.6,0.000167672702884,S095741741930586X_87
S0045790617315720,NA,global,0.875,0,S095741741930586X_186
S0045790617315720,NA,global,0.583333333333333,0.0004158004158,S095741741930586X_237
S0045790617315720,NA,global,0.75,0,S095741741930586X_254
S0045790617315720,NA,global,0.615384615384615,0.000136798905609,S095741741930586X_268
S0045790617315720,NA,global,0.5,0.000169033130494,S095741741930586X_324
S0045790617315720,NA,global,0.363636363636364,0.00018445079775,S0957417420305133_47
S0045790617315720,NA,global,0.818181818181818,0.00032154340836,S0957417420305133_57
S0045790617315720,NA,global,0.714285714285714,0,S0957417420305133_130
S0045790617315720,NA,global,0.545454545454545,0,S0957417420305133_139
S0045790617315720,NA,global,0.625,0.000219298245614,S0957417420305133_179
S0045790617315720,NA,global,0,0,S0957417420305133_194
S0045790617315720,NA,global,0.833333333333333,0.000219298245614,S0957417420305133_304
S0045790617315720,NA,global,0.5,0.000183032854397,S0957417421002748_102
S0045790617315720,NA,global,0.875,0,S0957417421002748_136
S0045790617315720,NA,global,1,0,S0957417421002748_230
S0045790617315720,NA,global,0.333333333333333,0.000155183116077,S0957417421002748_233
S0045790617315720,NA,global,0.166666666666667,0,S0957417421002748_270
S0045790617315720,NA,global,0.166666666666667,0,S0957417421002748_288
S0045790617315720,NA,global,0,0,S0957417421002748_293
S0045790617315720,NA,global,0.615384615384615,0.000368098159509,S0957417421002748_397
S0045790617315720,NA,global,0.521739130434783,0.000388263353486,S0957417421002748_418
S0045790617315720,NA,global,0.4,0.000393545848091,S095741742200094X_40
S0045790617315720,NA,global,0.571428571428571,0.000195618153365,S095741742200094X_49
S0045790617315720,NA,global,0.875,0.000599880023995,S095741742200094X_213
S0045790617315720,NA,global,0.375,0.00011911852293,S095741742200094X_285
S0045790617315720,NA,global,0.875,0,S095741742200094X_359
S0045790617315720,NA,global,0.55,0.00019425019425,S0957582021004031_33
S0045790617315720,NA,global,0.571428571428571,0.000192122958694,S0957582021004031_71
S0045790617315720,NA,global,0.545454545454545,0.000340522133939,S0957582021004031_87
S0045790617315720,NA,global,0.666666666666667,0.000146455770357,S0957582021004031_109
S0045790617315720,NA,global,0.733333333333333,0.00041993281075,S0960077920309012_80
S0045790617315720,NA,global,0.714285714285714,0,S0960077920309012_82
S0045790617315720,NA,global,0.666666666666667,0.000275482093664,S0960077920309012_97
S0045790617315720,NA,global,0.611111111111111,0.000242404654169,S0960077920309012_104
S0045790617315720,NA,global,0.583333333333333,0.0003300330033,S1047320319303268_115
S0045790617315720,NA,global,0.692307692307692,0.00027352297593,S1047320319303268_225
S0045790617315720,NA,global,0.260869565217391,0.00012759984688,S1077314217300620_15
S0045790617315720,NA,global,0.473684210526316,0.000158814187401,S1077314217300620_63
S0045790617315720,NA,global,0.8,0.000323799244468,S1077314217300620_202
S0045790617315720,NA,global,0.571428571428571,0.000172711571675,S1084804520301624_34
S0045790617315720,NA,global,0.818181818181818,0,S1084804520301624_71
S0045790617315720,NA,global,0.5,0.000261096605744,S1084804520301624_126
S0045790617315720,NA,global,0.769230769230769,0.000348857491715,S1084804520301624_283
S0045790617315720,NA,global,1,0,S1084804520301624_295
S0045790617315720,NA,global,0.857142857142857,0,S1084804520302861_48
S0045790617315720,NA,global,0.166666666666667,0.000199401794616,S1084804520302861_71
S0045790617315720,NA,global,1,0,S1084804520302861_243
S0045790617315720,NA,global,0.666666666666667,8.5295121119072E-05,S1084804520302861_262
S0045790617315720,NA,global,0.9375,0,S1084804520302861_278
S0045790617315720,NA,global,1,0,S1110016821002349_125
S0045790617315720,NA,global,0.666666666666667,0,S1110016821002349_146
S0045790617315720,NA,global,0.833333333333333,0.000247770069376,S1110016821002349_178
S0045790617315720,NA,global,0.5,0.000210807392313,S1296207417302583_31
S0045790617315720,NA,global,0.421052631578947,0.000177730383009,S1476927119302440_13
S0045790617315720,NA,global,0.636363636363636,0.000119217930377,S1476927119302440_45
S0045790617315720,NA,global,0.285714285714286,0,S1476927119302440_188
S0045790617315720,NA,global,0.571428571428571,8.04375804375804E-05,S1476927119302440_223
S0045790617315720,NA,global,0.823529411764706,0.000160256410256,S1476927119302440_267
S0045790617315720,NA,global,0.785714285714286,0.000307503075031,S1532046419302746_23
S0045790617315720,NA,global,0.833333333333333,0.000228206298494,S1532046419302746_53
S0045790617315720,NA,global,0.777777777777778,0.000235183443086,S1532046419302746_113
S0045790617315720,NA,global,0.272727272727273,0.000233754090697,S1532046419302746_133
S0045790617315720,NA,global,0.666666666666667,0.000155255395125,S1532046419302746_182
S0045790617315720,NA,global,0.705882352941176,9.30232558139535E-05,S1532046419302746_225
S0045790617315720,NA,global,0.5,0.00011420740064,S1532046419302746_239
S0045790617315720,NA,global,0.444444444444444,0.000178810907465,S1568494611004492_70
S0045790617315720,NA,global,0.777777777777778,0,S1568494611004492_114
S0045790617315720,NA,global,0.526315789473684,0.000301386377336,S1568494611004492_150
S0045790617315720,NA,global,1,0,S1751157710000957_14
S0045790617315720,NA,global,0.8,0.000146391450739,S1751157710000957_38
S0045790617315720,NA,global,0.571428571428571,0.000148016577857,S1751157710000957_200
S0045790617315720,NA,global,0.428571428571429,0,S1751157710000957_206
S0045790617315720,NA,global,0.333333333333333,0.000330979699912,S1751157710000957_250
S0045790617315720,NA,global,0.714285714285714,0.000439174352218,S1751157710000957_253
S0045790617315720,NA,global,0.777777777777778,0,S1751157715301966_95
S0045790617315720,NA,global,0.818181818181818,0,S1751157715301966_99
S0045790617315720,NA,global,0.692307692307692,0.000326797385621,S1751157715301966_225
S0045790617315720,NA,global,0.357142857142857,0.000142938822184,S2210831911000397_102
S0045790617315720,NA,global,0,0,S2210831911000397_164
S0045790617315720,NA,global,0.5,9.81996726677578E-05,S2210831911000397_250
S0045790617315720,NA,global,1,0,S2210831911000397_312
S0045790617315720,NA,global,0.45,0.000152724218243,S2210831911000397_321
S0045790617315720,NA,global,0.75,0.000415973377704,S2210831911000397_339
S0045790617315720,NA,global,0.375,0.000165631469979,S2210831911000397_360
S0045790617315720,NA,global,1,0,S2210831911000397_406
S0045790617315720,NA,global,0.444444444444444,0.000247524752475,S2210831911000397_466
S0045790617315720,NA,global,0.769230769230769,0.00013734377146,S2213597921000707_133
S0045790617315720,NA,global,0.35,9.44614125129884E-05,S2213597921000707_182
S0045790617315720,NA,global,0.571428571428571,0.000133493525564,S2214629618308016_41
S0045790617315720,NA,global,0.516129032258065,0.000108666123336,S2214629618308016_190
S0045790617315720,NA,local,0,0,S0020025508004520_238
S0045790617315720,NA,local,0,0,S0020025514004137_24
S0045790617315720,NA,local,0,0.018518518518519,S0020025514004137_58
S0045790617315720,NA,local,0,0,S0020025514004137_117
S0045790617315720,NA,local,0,0,S0020025514009608_26
S0045790617315720,NA,local,0,0,S0020025514009608_81
S0045790617315720,NA,local,0,0,S0020025514009608_155
S0045790617315720,NA,local,0,0,S0020025514009608_236
S0045790617315720,NA,local,0,0,S0020025514009608_330
S0045790617315720,NA,local,0.2,0,S0020025516310283_107
S0045790617315720,NA,local,0.111111111111111,0,S0020025518301300_12
S0045790617315720,NA,local,0,0.017094017094017,S0020025518301300_168
S0045790617315720,NA,local,0.066666666666667,0,S002002551930043X_8
S0045790617315720,NA,local,0,0.005555555555556,S002002551930043X_121
S0045790617315720,NA,local,0.2,0,S002002551930043X_219
S0045790617315720,NA,local,0,0.004761904761905,S002002551930043X_272
S0045790617315720,NA,local,0.142857142857143,0.004385964912281,S002002551930043X_302
S0045790617315720,NA,local,0,0.012987012987013,S0020025520312263_8
S0045790617315720,NA,local,0,0.009090909090909,S0020025520312263_175
S0045790617315720,NA,local,0,0,S0020025520312263_201
S0045790617315720,NA,local,0.285714285714286,0,S0020025520312263_230
S0045790617315720,NA,local,0,0,S0020025520312263_239
S0045790617315720,NA,local,0,0,S0045790617315720_17
S0045790617315720,NA,local,0,0,S0045790617315720_126
S0045790617315720,NA,local,0,0,S0098135412001846_37
S0045790617315720,NA,local,0.047619047619048,0.003571428571429,S0098135414000398_126
S0045790617315720,NA,local,0,0.005952380952381,S0098135414000398_188
S0045790617315720,NA,local,0.142857142857143,0,S0098135414000398_190
S0045790617315720,NA,local,0,0,S0098135414000398_246
S0045790617315720,NA,local,0,0.009090909090909,S0098135414000398_282
S0045790617315720,NA,local,0.058823529411765,0,S0098135414000398_430
S0045790617315720,NA,local,0.1,0,S0140366410002410_111
S0045790617315720,NA,local,0.111111111111111,0,S0140366415002406_64
S0045790617315720,NA,local,0.078947368421053,0.00952380952381,S0140366415002406_189
S0045790617315720,NA,local,0.142857142857143,0,S0140366415002406_208
S0045790617315720,NA,local,0.027027027027027,0,S0140366415002406_215
S0045790617315720,NA,local,0.222222222222222,0,S0166361514001456_23
S0045790617315720,NA,local,0,0.014814814814815,S0166361514001456_122
S0045790617315720,NA,local,0,0.016666666666667,S0166361519305445_53
S0045790617315720,NA,local,0,0,S0166361519305445_100
S0045790617315720,NA,local,0.583333333333333,0,S0166361519305445_102
S0045790617315720,NA,local,0.038461538461539,0.003636363636364,S0166361519305445_107
S0045790617315720,NA,local,0.125,0,S0166361519305445_231
S0045790617315720,NA,local,0.5,0,S0166361519305445_342
S0045790617315720,NA,local,0,0,S0166361520305364_6
S0045790617315720,NA,local,0,0,S0166361520305364_20
S0045790617315720,NA,local,0,0,S0166361520305364_60
S0045790617315720,NA,local,0.3,0,S0166361520305364_83
S0045790617315720,NA,local,0.047619047619048,0.011111111111111,S0166361520305364_102
S0045790617315720,NA,local,0,0,S0166361520305364_201
S0045790617315720,NA,local,0,0.010204081632653,S0166361520305364_222
S0045790617315720,NA,local,0,0.008928571428571,S0166361520305364_308
S0045790617315720,NA,local,0,0,S0166361520305364_321
S0045790617315720,NA,local,0,0,S0198971521000363_38
S0045790617315720,NA,local,0,0,S0198971521000363_41
S0045790617315720,NA,local,0,0,S0198971521000363_131
S0045790617315720,NA,local,0,0.004464285714286,S0198971521000363_206
S0045790617315720,NA,local,0,0.015625,S0306457318305211_74
S0045790617315720,NA,local,0,0.011363636363636,S0306457318305211_181
S0045790617315720,NA,local,0,0,S0306457318305211_268
S0045790617315720,NA,local,0,0,S0306457318305211_336
S0045790617315720,NA,local,0,0,S0306457319303267_77
S0045790617315720,NA,local,0.235294117647059,0.004807692307692,S0306457319303267_257
S0045790617315720,NA,local,0,0,S0306457319303267_265
S0045790617315720,NA,local,0,0,S0306457319303267_280
S0045790617315720,NA,local,0.333333333333333,0,S0306457319303267_297
S0045790617315720,NA,local,0.25,0,S0306457319303267_299
S0045790617315720,NA,local,0,0.013888888888889,S0306457319303267_338
S0045790617315720,NA,local,0,0,S0306457319303474_41
S0045790617315720,NA,local,0,0,S0306457319303474_128
S0045790617315720,NA,local,0.090909090909091,0,S0306457319303474_142
S0045790617315720,NA,local,0.111111111111111,0,S0306457319303474_249
S0045790617315720,NA,local,0.090909090909091,0.005882352941176,S0306457319303474_261
S0045790617315720,NA,local,0,0,S0360835219300804_48
S0045790617315720,NA,local,0.0625,0,S0360835219300804_62
S0045790617315720,NA,local,0,0.006944444444444,S0360835219300804_122
S0045790617315720,NA,local,0,0.007936507936508,S0360835219300804_224
S0045790617315720,NA,local,0,0,S0736585320300927_79
S0045790617315720,NA,local,0,0,S0736585320300927_120
S0045790617315720,NA,local,0.2,0,S0736585320300927_174
S0045790617315720,NA,local,0,0,S0736585320300927_211
S0045790617315720,NA,local,0,0.006578947368421,S0736585320300927_239
S0045790617315720,NA,local,0,0,S0924271621002379_69
S0045790617315720,NA,local,0,0,S0924271621002379_191
S0045790617315720,NA,local,0,0.009615384615385,S0925231217315217_179
S0045790617315720,NA,local,0,0.027777777777778,S0925231221011930_123
S0045790617315720,NA,local,0,0,S0925231221011930_172
S0045790617315720,NA,local,0.071428571428572,0.008097165991903,S0926580519300378_11
S0045790617315720,NA,local,0.095238095238095,0.004385964912281,S0926580519300378_12
S0045790617315720,NA,local,0,0,S0926580519300378_194
S0045790617315720,NA,local,0.071428571428572,0.025641025641026,S0926580519300378_247
S0045790617315720,NA,local,0,0.005952380952381,S0926580519300378_370
S0045790617315720,NA,local,0,0,S0926580519300378_459
S0045790617315720,NA,local,0,0,S095032931831022X_1
S0045790617315720,NA,local,0,0,S095032931831022X_21
S0045790617315720,NA,local,0,0.015384615384615,S095032931831022X_67
S0045790617315720,NA,local,0,0,S095032931831022X_157
S0045790617315720,NA,local,0,0,S0950705118301539_45
S0045790617315720,NA,local,0,0.008547008547009,S0950705118301539_110
S0045790617315720,NA,local,0,0,S0957417413000961_20
S0045790617315720,NA,local,0,0.006493506493507,S0957417413000961_32
S0045790617315720,NA,local,0,0,S0957417413000961_70
S0045790617315720,NA,local,0,0,S0957417414004898_78
S0045790617315720,NA,local,0,0,S0957417414004898_159
S0045790617315720,NA,local,0,0,S0957417414004898_217
S0045790617315720,NA,local,0,0,S0957417414007155_40
S0045790617315720,NA,local,0.25,0,S0957417414007155_61
S0045790617315720,NA,local,0,0,S0957417415006429_69
S0045790617315720,NA,local,0,0,S0957417415006429_89
S0045790617315720,NA,local,0,0,S0957417415006429_189
S0045790617315720,NA,local,0.041666666666667,0,S0957417415006429_272
S0045790617315720,NA,local,0.090909090909091,0.002272727272727,S0957417415006429_323
S0045790617315720,NA,local,0,0,S0957417416305577_4
S0045790617315720,NA,local,0,0,S0957417416305577_66
S0045790617315720,NA,local,0,0,S0957417416305577_85
S0045790617315720,NA,local,0,0.020833333333333,S0957417416305577_101
S0045790617315720,NA,local,0,0,S0957417416305577_113
S0045790617315720,NA,local,0.25,0,S0957417416305577_227
S0045790617315720,NA,local,0,0,S0957417419300508_27
S0045790617315720,NA,local,0,0,S0957417419300508_87
S0045790617315720,NA,local,0,0,S0957417419300508_125
S0045790617315720,NA,local,0,0,S0957417419300508_244
S0045790617315720,NA,local,0,0,S095741741930586X_82
S0045790617315720,NA,local,0.1,0,S095741741930586X_87
S0045790617315720,NA,local,0,0.0125,S095741741930586X_186
S0045790617315720,NA,local,0,0,S095741741930586X_237
S0045790617315720,NA,local,0.25,0,S095741741930586X_254
S0045790617315720,NA,local,0.153846153846154,0,S095741741930586X_268
S0045790617315720,NA,local,0.125,0,S095741741930586X_324
S0045790617315720,NA,local,0,0,S0957417420305133_47
S0045790617315720,NA,local,0.090909090909091,0,S0957417420305133_57
S0045790617315720,NA,local,0,0,S0957417420305133_130
S0045790617315720,NA,local,0,0,S0957417420305133_139
S0045790617315720,NA,local,0.125,0,S0957417420305133_179
S0045790617315720,NA,local,0,0,S0957417420305133_194
S0045790617315720,NA,local,0,0,S0957417420305133_304
S0045790617315720,NA,local,0.035714285714286,0,S0957417421002748_102
S0045790617315720,NA,local,0.125,0,S0957417421002748_136
S0045790617315720,NA,local,0,0,S0957417421002748_230
S0045790617315720,NA,local,0,0,S0957417421002748_233
S0045790617315720,NA,local,0,0,S0957417421002748_270
S0045790617315720,NA,local,0,0,S0957417421002748_288
S0045790617315720,NA,local,0,0,S0957417421002748_293
S0045790617315720,NA,local,0,0,S0957417421002748_397
S0045790617315720,NA,local,0,0.003344481605351,S0957417421002748_418
S0045790617315720,NA,local,0,0,S095741742200094X_40
S0045790617315720,NA,local,0,0,S095741742200094X_49
S0045790617315720,NA,local,0,0.053571428571429,S095741742200094X_213
S0045790617315720,NA,local,0,0,S095741742200094X_285
S0045790617315720,NA,local,0.125,0,S095741742200094X_359
S0045790617315720,NA,local,0,0,S0957582021004031_33
S0045790617315720,NA,local,0.095238095238095,0,S0957582021004031_71
S0045790617315720,NA,local,0.090909090909091,0,S0957582021004031_87
S0045790617315720,NA,local,0.083333333333333,0,S0957582021004031_109
S0045790617315720,NA,local,0.066666666666667,0,S0960077920309012_80
S0045790617315720,NA,local,0,0.019047619047619,S0960077920309012_82
S0045790617315720,NA,local,0.333333333333333,0,S0960077920309012_97
S0045790617315720,NA,local,0.111111111111111,0,S0960077920309012_104
S0045790617315720,NA,local,0.083333333333333,0.005347593582888,S1047320319303268_115
S0045790617315720,NA,local,0.076923076923077,0,S1047320319303268_225
S0045790617315720,NA,local,0.043478260869565,0,S1077314217300620_15
S0045790617315720,NA,local,0,0,S1077314217300620_63
S0045790617315720,NA,local,0.08,0.0076726342711,S1077314217300620_202
S0045790617315720,NA,local,0,0.002857142857143,S1084804520301624_34
S0045790617315720,NA,local,0,0.012987012987013,S1084804520301624_71
S0045790617315720,NA,local,0,0.022727272727273,S1084804520301624_126
S0045790617315720,NA,local,0,0,S1084804520301624_283
S0045790617315720,NA,local,0,0,S1084804520301624_295
S0045790617315720,NA,local,0,0,S1084804520302861_48
S0045790617315720,NA,local,0,0,S1084804520302861_71
S0045790617315720,NA,local,0,0.055555555555556,S1084804520302861_243
S0045790617315720,NA,local,0,0,S1084804520302861_262
S0045790617315720,NA,local,0.0625,0,S1084804520302861_278
S0045790617315720,NA,local,0.166666666666667,0,S1110016821002349_125
S0045790617315720,NA,local,0,0,S1110016821002349_146
S0045790617315720,NA,local,0,0.009259259259259,S1110016821002349_178
S0045790617315720,NA,local,0,0.005952380952381,S1296207417302583_31
S0045790617315720,NA,local,0,0.007518796992481,S1476927119302440_13
S0045790617315720,NA,local,0,0.002392344497608,S1476927119302440_45
S0045790617315720,NA,local,0.142857142857143,0,S1476927119302440_188
S0045790617315720,NA,local,0,0,S1476927119302440_223
S0045790617315720,NA,local,0.117647058823529,0,S1476927119302440_267
S0045790617315720,NA,local,0,0,S1532046419302746_23
S0045790617315720,NA,local,0,0,S1532046419302746_53
S0045790617315720,NA,local,0,0.009259259259259,S1532046419302746_113
S0045790617315720,NA,local,0.090909090909091,0,S1532046419302746_133
S0045790617315720,NA,local,0.111111111111111,0.0375,S1532046419302746_182
S0045790617315720,NA,local,0,0,S1532046419302746_225
S0045790617315720,NA,local,0.125,0,S1532046419302746_239
S0045790617315720,NA,local,0.111111111111111,0,S1568494611004492_70
S0045790617315720,NA,local,0,0,S1568494611004492_114
S0045790617315720,NA,local,0.052631578947369,0,S1568494611004492_150
S0045790617315720,NA,local,0,0,S1751157710000957_14
S0045790617315720,NA,local,0.066666666666667,0.014285714285714,S1751157710000957_38
S0045790617315720,NA,local,0,0,S1751157710000957_200
S0045790617315720,NA,local,0,0,S1751157710000957_206
S0045790617315720,NA,local,0,0,S1751157710000957_250
S0045790617315720,NA,local,0,0.011904761904762,S1751157710000957_253
S0045790617315720,NA,local,0,0,S1751157715301966_95
S0045790617315720,NA,local,0,0,S1751157715301966_99
S0045790617315720,NA,local,0.230769230769231,0.0375,S1751157715301966_225
S0045790617315720,NA,local,0,0.005494505494506,S2210831911000397_102
S0045790617315720,NA,local,0,0,S2210831911000397_164
S0045790617315720,NA,local,0,0,S2210831911000397_250
S0045790617315720,NA,local,0,0,S2210831911000397_312
S0045790617315720,NA,local,0,0,S2210831911000397_321
S0045790617315720,NA,local,0.125,0,S2210831911000397_339
