text,clique,index,v,e,clique_id
S0098135412001846,NA,global,0.090909090909091,0.008333333333333,S0020025508004520_87
S0098135412001846,NA,global,0,0,S0020025508004520_134
S0098135412001846,NA,global,0,0,S0020025508004520_143
S0098135412001846,NA,global,0.2,0.005681818181818,S0020025514004137_2
S0098135412001846,NA,global,0,0.006666666666667,S0020025514004137_35
S0098135412001846,NA,global,0,0,S0020025514004137_80
S0098135412001846,NA,global,0,0.006172839506173,S0020025514004137_140
S0098135412001846,NA,global,0,0,S0020025514009608_105
S0098135412001846,NA,global,0.111111111111111,0.005597014925373,S0020025514009608_111
S0098135412001846,NA,global,0.2,0.003289473684211,S0020025514009608_120
S0098135412001846,NA,global,0.3,0.005424954792043,S0020025514009608_183
S0098135412001846,NA,global,0.266666666666667,0.003099173553719,S0020025514009608_213
S0098135412001846,NA,global,0.142857142857143,0.00297619047619,S0020025516310283_68
S0098135412001846,NA,global,0,0.002670226969292,S0020025516310283_139
S0098135412001846,NA,global,0,0.003472222222222,S0020025518301300_89
S0098135412001846,NA,global,0.333333333333333,0,S0020025518301300_117
S0098135412001846,NA,global,0.3,0.005452562704471,S0020025518301300_138
S0098135412001846,NA,global,0.307692307692308,0.001388888888889,S002002551930043X_77
S0098135412001846,NA,global,0.214285714285714,0.001236858379716,S002002551930043X_178
S0098135412001846,NA,global,0.125,0.003644314868805,S0020025520312263_40
S0098135412001846,NA,global,0.272727272727273,0.001237623762376,S0020025520312263_70
S0098135412001846,NA,global,0.210526315789474,0.002312138728324,S0020025520312263_219
S0098135412001846,NA,global,0,0,S0020025520312263_266
S0098135412001846,NA,global,0.6,0.002173913043478,S0045790617315720_18
S0098135412001846,NA,global,0,0,S0045790617315720_96
S0098135412001846,NA,global,0.235294117647059,0.000362844702467,S0045790617315720_173
S0098135412001846,NA,global,0.230769230769231,0.001440329218107,S0098135412001846_40
S0098135412001846,NA,global,0.111111111111111,0.002092050209205,S0098135412001846_138
S0098135412001846,NA,global,0.5,0.000609756097561,S0098135414000398_24
S0098135412001846,NA,global,0.583333333333333,0.000980392156863,S0098135414000398_78
S0098135412001846,NA,global,0.538461538461538,0.001587301587302,S0098135414000398_95
S0098135412001846,NA,global,0.375,0.001470588235294,S0098135414000398_171
S0098135412001846,NA,global,0.263157894736842,0.000770811921891,S0098135414000398_198
S0098135412001846,NA,global,0.2,0.001666666666667,S0098135414000398_203
S0098135412001846,NA,global,0.4,0.001623376623377,S0098135414000398_224
S0098135412001846,NA,global,0.636363636363636,0.000793650793651,S0098135414000398_238
S0098135412001846,NA,global,0.222222222222222,0.001256807708421,S0098135414000398_244
S0098135412001846,NA,global,0.428571428571429,0.001083815028902,S0098135414000398_284
S0098135412001846,NA,global,0.714285714285714,0.001385041551247,S0098135414000398_317
S0098135412001846,NA,global,0.388888888888889,0.000496770988574,S0098135414000398_359
S0098135412001846,NA,global,0.25,0.000577200577201,S0098135414000398_432
S0098135412001846,NA,global,0.571428571428571,0.000385802469136,S0140366410002410_46
S0098135412001846,NA,global,0.277777777777778,0.000508302270417,S0140366415002406_15
S0098135412001846,NA,global,0.5,0.00070771408351,S0140366415002406_33
S0098135412001846,NA,global,0.470588235294118,0.000924000924001,S0140366415002406_37
S0098135412001846,NA,global,0.2,0.001103752759382,S0140366415002406_140
S0098135412001846,NA,global,0.7,0.000657462195924,S0166361514001456_16
S0098135412001846,NA,global,0.2,0.000956022944551,S0166361514001456_25
S0098135412001846,NA,global,0.375,0.000795228628231,S0166361514001456_105
S0098135412001846,NA,global,0.8,0.00184842883549,S0166361519305445_23
S0098135412001846,NA,global,0.439024390243902,0.000898986596927,S0166361519305445_28
S0098135412001846,NA,global,0.4,0,S0166361519305445_30
S0098135412001846,NA,global,0.4375,0.000212856534696,S0166361519305445_197
S0098135412001846,NA,global,0.722222222222222,0,S0166361520305364_93
S0098135412001846,NA,global,0.533333333333333,0.000728862973761,S0166361520305364_123
S0098135412001846,NA,global,0.384615384615385,0.000412541254125,S0166361520305364_202
S0098135412001846,NA,global,0.454545454545455,0.000784929356358,S0198971521000363_108
S0098135412001846,NA,global,0.727272727272727,0.000516795865633,S0198971521000363_138
S0098135412001846,NA,global,0.166666666666667,0.000302114803625,S0198971521000363_207
S0098135412001846,NA,global,0.222222222222222,0.000847816871556,S0306457318305211_108
S0098135412001846,NA,global,0.555555555555556,0.000735294117647,S0306457318305211_131
S0098135412001846,NA,global,0.727272727272727,0.000485908649174,S0306457318305211_167
S0098135412001846,NA,global,0.333333333333333,0.000474833808167,S0306457318305211_296
S0098135412001846,NA,global,0.714285714285714,0.000710227272727,S0306457318305211_324
S0098135412001846,NA,global,0.9,0,S0306457319303267_66
S0098135412001846,NA,global,0.692307692307692,0.000337837837838,S0306457319303267_85
S0098135412001846,NA,global,0.818181818181818,0,S0306457319303267_185
S0098135412001846,NA,global,0.666666666666667,0.000512645249487,S0306457319303474_63
S0098135412001846,NA,global,0.666666666666667,0.000579374275782,S0306457319303474_76
S0098135412001846,NA,global,0.8,0,S0306457319303474_119
S0098135412001846,NA,global,1,0,S0306457319303474_219
S0098135412001846,NA,global,0.714285714285714,0,S0306457319303474_234
S0098135412001846,NA,global,0.615384615384615,0.000259067357513,S0306457319303474_238
S0098135412001846,NA,global,0.666666666666667,0.000517464424321,S0306457319303474_318
S0098135412001846,NA,global,0.62962962962963,0.000620347394541,S0306457319303474_374
S0098135412001846,NA,global,0.333333333333333,0.000267665952891,S0360835219300804_95
S0098135412001846,NA,global,0,0.000566251415629,S0360835219300804_135
S0098135412001846,NA,global,0.2,0,S0360835219300804_185
S0098135412001846,NA,global,0.25,0,S0360835219300804_187
S0098135412001846,NA,global,0.428571428571429,0,S0360835219300804_226
S0098135412001846,NA,global,0.142857142857143,0.000552486187845,S0360835219300804_242
S0098135412001846,NA,global,0.636363636363636,0,S0360835219300804_247
