text,clique,index,v,e,clique_id
S0020025516310283,NA,global,0,0,S0020025508004520_56
S0020025516310283,NA,global,0,0,S0020025508004520_95
S0020025516310283,NA,global,0.384615384615385,0.003125,S0020025516310283_49
S0020025516310283,NA,global,0,0,S0020025516310283_133
S0020025516310283,NA,global,0,0,S0020025516310283_143
S0020025516310283,NA,global,0.2,0.002232142857143,S0020025518301300_2
S0020025516310283,NA,global,0.117647058823529,0.003030303030303,S0020025518301300_64
S0020025516310283,NA,global,0,0.002614379084967,S002002551930043X_11
S0020025516310283,NA,global,0.25,0.002754820936639,S002002551930043X_59
S0020025516310283,NA,global,0.166666666666667,0.002173913043478,S002002551930043X_140
S0020025516310283,NA,global,0.166666666666667,0.001941747572816,S002002551930043X_168
S0020025516310283,NA,global,0.714285714285714,0.001344086021505,S0020025520312263_88
S0020025516310283,NA,global,0.4,0.003205128205128,S0020025520312263_99
S0020025516310283,NA,global,0.333333333333333,0.000553709856035,S0020025520312263_122
S0020025516310283,NA,global,0.375,0.001298701298701,S0020025520312263_194
S0020025516310283,NA,global,0.076923076923077,0.002540650406504,S0020025520312263_207
S0020025516310283,NA,global,0.333333333333333,0.003391472868217,S0020025520312263_246
S0020025516310283,NA,global,0.166666666666667,0.000434782608696,S0045790617315720_64
S0020025516310283,NA,global,0.117647058823529,0.000625978090767,S0045790617315720_172
S0020025516310283,NA,global,0.333333333333333,0.000615006150062,S0098135412001846_43
S0020025516310283,NA,global,0.166666666666667,0.001239669421488,S0098135412001846_111
S0020025516310283,NA,global,0.333333333333333,0.001317523056654,S0098135412001846_172
S0020025516310283,NA,global,0.222222222222222,0.001086366105378,S0098135412001846_185
S0020025516310283,NA,global,0.357142857142857,0.000799360511591,S0098135414000398_101
S0020025516310283,NA,global,0.19047619047619,0.000602288697049,S0098135414000398_103
S0020025516310283,NA,global,0,0.001572327044025,S0098135414000398_114
S0020025516310283,NA,global,0.470588235294118,0.0014064697609,S0098135414000398_201
S0020025516310283,NA,global,0.4,0.000494559841741,S0098135414000398_360
S0020025516310283,NA,global,0.333333333333333,0.001436781609195,S0140366410002410_98
S0020025516310283,NA,global,0.277777777777778,0.001020199959192,S0166361514001456_50
S0020025516310283,NA,global,0,0.001851851851852,S0166361514001456_131
S0020025516310283,NA,global,0.352941176470588,0.000763941940413,S0166361514001456_138
S0020025516310283,NA,global,0,0.002631578947368,S0166361514001456_149
S0020025516310283,NA,global,0.529411764705882,0.000564334085779,S0166361520305364_82
S0020025516310283,NA,global,0.666666666666667,0.001307189542484,S0166361520305364_97
S0020025516310283,NA,global,0.125,0.001435750179469,S0166361520305364_148
S0020025516310283,NA,global,0.368421052631579,0.001222493887531,S0166361520305364_293
S0020025516310283,NA,global,0.5,0.000585480093677,S0166361520305364_301
S0020025516310283,NA,global,0,0.002217294900222,S0166361520305364_318
S0020025516310283,NA,global,0.391304347826087,0.000436427116672,S0198971521000363_21
S0020025516310283,NA,global,0.4375,0.000430663221361,S0198971521000363_66
S0020025516310283,NA,global,0.5,0.00078781512605,S0198971521000363_129
S0020025516310283,NA,global,0.65,0.000529100529101,S0306457318305211_19
S0020025516310283,NA,global,0.5625,0.000746640119462,S0306457318305211_82
S0020025516310283,NA,global,0.25,0.001241464928616,S0306457318305211_156
S0020025516310283,NA,global,0.5,0.001838235294118,S0306457318305211_171
S0020025516310283,NA,global,0.3,0.000250626566416,S0306457318305211_194
