text,clique,index,v,e,clique_id
S0020025518301300,NA,global,0,0,S0020025508004520_100
S0020025518301300,NA,global,0,0,S0020025508004520_242
S0020025518301300,NA,global,0,0,S0020025508004520_258
S0020025518301300,NA,global,0.083333333333333,0,S0020025508004520_269
S0020025518301300,NA,global,0.266666666666667,0.002980625931446,S0020025514009608_25
S0020025518301300,NA,global,0.1,0.00462962962963,S0020025514009608_102
S0020025518301300,NA,global,0.571428571428571,0.006172839506173,S0020025514009608_134
S0020025518301300,NA,global,0.111111111111111,0.000801282051282,S0020025514009608_301
S0020025518301300,NA,global,0.428571428571429,0.005263157894737,S0020025514009608_335
S0020025518301300,NA,global,0.388888888888889,0.004294917680744,S0020025516310283_21
S0020025518301300,NA,global,0.4,0.002252252252252,S0020025516310283_51
S0020025518301300,NA,global,0.214285714285714,0.00445632798574,S0020025516310283_124
S0020025518301300,NA,global,0.2,0.002155172413793,S0020025516310283_154
S0020025518301300,NA,global,0.333333333333333,0.001960784313725,S0020025518301300_32
S0020025518301300,NA,global,0.272727272727273,0.00314465408805,S0020025518301300_174
S0020025518301300,NA,global,0.333333333333333,0.001485148514851,S002002551930043X_44
S0020025518301300,NA,global,0.090909090909091,0.002209944751381,S002002551930043X_148
S0020025518301300,NA,global,0.285714285714286,0.002645502645503,S002002551930043X_155
S0020025518301300,NA,global,0.4,0.000764525993884,S0020025520312263_7
S0020025518301300,NA,global,0.5,0,S0020025520312263_94
S0020025518301300,NA,global,0,0.000900360144058,S0045790617315720_13
S0020025518301300,NA,global,0.142857142857143,0.000619578686493,S0045790617315720_29
S0020025518301300,NA,global,0.4,0.002355712603062,S0045790617315720_32
S0020025518301300,NA,global,0.272727272727273,0.001306620209059,S0045790617315720_65
S0020025518301300,NA,global,0.666666666666667,0.001683501683502,S0045790617315720_98
S0020025518301300,NA,global,0.6,0,S0045790617315720_132
S0020025518301300,NA,global,0.214285714285714,0.002147458840372,S0045790617315720_178
S0020025518301300,NA,global,0.285714285714286,0.001286173633441,S0098135412001846_84
S0020025518301300,NA,global,0.25,0,S0098135412001846_171
S0020025518301300,NA,global,0.352941176470588,0.000267379679144,S0098135414000398_31
S0020025518301300,NA,global,0.476190476190476,0.00077259850631,S0098135414000398_38
S0020025518301300,NA,global,0.352941176470588,0.001407261469181,S0098135414000398_222
S0020025518301300,NA,global,0.142857142857143,0.00029163021289,S0098135414000398_397
S0020025518301300,NA,global,0.80952380952381,0.000644329896907,S0098135414000398_425
S0020025518301300,NA,global,0.294117647058823,0.000701121794872,S0140366410002410_44
S0020025518301300,NA,global,0.636363636363636,0,S0140366410002410_78
S0020025518301300,NA,global,0.538461538461538,0.001077586206897,S0140366415002406_105
S0020025518301300,NA,global,0.461538461538462,0.000597728631201,S0166361514001456_128
S0020025518301300,NA,global,0.25,0.000673400673401,S0166361519305445_230
