text,clique,index,v,e,clique_id
S0020025520312263,NA,global,0.125,0.004464285714286,S0020025508004520_16
S0020025520312263,NA,global,0.416666666666667,0.003401360544218,S0020025508004520_33
S0020025520312263,NA,global,0,0,S0020025508004520_115
S0020025520312263,NA,global,0.142857142857143,0,S0020025508004520_136
S0020025520312263,NA,global,0.3,0,S0020025508004520_159
S0020025520312263,NA,global,0,0,S0020025508004520_291
S0020025520312263,NA,global,0.142857142857143,0.002222222222222,S0020025514004137_19
S0020025520312263,NA,global,0.090909090909091,0.001219512195122,S0020025514004137_59
S0020025520312263,NA,global,0,0.00531914893617,S0020025514004137_70
S0020025520312263,NA,global,0.75,0,S0020025514004137_75
S0020025520312263,NA,global,0.333333333333333,0.001893939393939,S0020025514009608_39
S0020025520312263,NA,global,0,0.000961538461538,S0020025514009608_130
S0020025520312263,NA,global,0.1,0.00196656833825,S0020025514009608_206
S0020025520312263,NA,global,0.125,0.002341920374707,S0020025514009608_256
S0020025520312263,NA,global,0.066666666666667,0.001541623843782,S0020025514009608_291
S0020025520312263,NA,global,0.083333333333333,0.001180637544274,S0020025514009608_307
S0020025520312263,NA,global,0.5,0.005175983436853,S0020025514009608_332
S0020025520312263,NA,global,0.125,0.001527883880825,S0020025516310283_10
S0020025520312263,NA,global,0.4,0.002436647173489,S0020025516310283_60
S0020025520312263,NA,global,0.375,0.001626016260163,S0020025516310283_86
S0020025520312263,NA,global,0.4,0.000443262411348,S0020025516310283_121
S0020025520312263,NA,global,0.444444444444444,0.002403846153846,S0020025516310283_127
S0020025520312263,NA,global,0.4,0.001998401278977,S0020025518301300_66
S0020025520312263,NA,global,0.470588235294118,0.00223114680946,S0020025518301300_108
S0020025520312263,NA,global,0.3,0.001054296257248,S0020025518301300_159
S0020025520312263,NA,global,0.555555555555556,0.001655629139073,S002002551930043X_15
S0020025520312263,NA,global,0.375,0.001351351351351,S002002551930043X_107
S0020025520312263,NA,global,0.411764705882353,0.001618122977346,S002002551930043X_188
S0020025520312263,NA,global,0.666666666666667,0,S0020025520312263_108
S0020025520312263,NA,global,0.285714285714286,0.001492537313433,S0020025520312263_169
S0020025520312263,NA,global,0.4,0.001449275362319,S0020025520312263_247
S0020025520312263,NA,global,0.769230769230769,0.001836547291093,S0020025520312263_255
S0020025520312263,NA,global,0.1,0.000837520938023,S0045790617315720_50
S0020025520312263,NA,global,0.307692307692308,0.00087260034904,S0045790617315720_204
S0020025520312263,NA,global,0.357142857142857,0.000723065798988,S0098135412001846_73
S0020025520312263,NA,global,0.210526315789474,0.00082304526749,S0098135412001846_125
S0020025520312263,NA,global,0.066666666666667,0.00033456005353,S0098135412001846_132
S0020025520312263,NA,global,0.478260869565217,0.001350308641975,S0098135412001846_219
S0020025520312263,NA,global,0.545454545454545,0.00084388185654,S0098135414000398_143
S0020025520312263,NA,global,0.16,0.000391121541019,S0098135414000398_268
S0020025520312263,NA,global,0.666666666666667,0.0009765625,S0098135414000398_272
S0020025520312263,NA,global,0.4,0.000965250965251,S0098135414000398_292
S0020025520312263,NA,global,0.416666666666667,0.000813228517213,S0098135414000398_299
S0020025520312263,NA,global,0.5,0.000922509225092,S0098135414000398_331
S0020025520312263,NA,global,0.2,0.00091407678245,S0140366410002410_35
S0020025520312263,NA,global,0.227272727272727,0.000429368827823,S0140366410002410_38
S0020025520312263,NA,global,0.6,0.001727115716753,S0166361514001456_85
S0020025520312263,NA,global,0.285714285714286,0.000698080279232,S0166361514001456_127
S0020025520312263,NA,global,0.5,0.000682593856655,S0166361519305445_13
S0020025520312263,NA,global,0.7,0.000493096646943,S0166361519305445_55
S0020025520312263,NA,global,0.727272727272727,0.000486618004866,S0166361519305445_91
S0020025520312263,NA,global,0.25,0.000568828213879,S0166361519305445_108
S0020025520312263,NA,global,0.529411764705882,0.000844594594595,S0166361519305445_158
S0020025520312263,NA,global,0.5,0.000407166123779,S0166361519305445_168
S0020025520312263,NA,global,0.366666666666667,0.000171159606333,S0166361519305445_249
S0020025520312263,NA,global,0.518518518518518,0.000599089384136,S0166361519305445_323
S0020025520312263,NA,global,0.545454545454545,0.000286532951289,S0166361520305364_116
S0020025520312263,NA,global,0.5,0.000283687943262,S0166361520305364_265
S0020025520312263,NA,global,0.125,0.000116301608839,S0198971521000363_14
S0020025520312263,NA,global,0.5,0.000825082508251,S0198971521000363_55
S0020025520312263,NA,global,0.8,0.001222493887531,S0198971521000363_77
S0020025520312263,NA,global,0.714285714285714,0.001369863013699,S0198971521000363_137
S0020025520312263,NA,global,0.444444444444444,0,S0198971521000363_155
S0020025520312263,NA,global,0.384615384615385,0.000636132315522,S0198971521000363_161
S0020025520312263,NA,global,0.4,0.000416666666667,S0198971521000363_261
S0020025520312263,NA,global,0.4,0.000799360511591,S0306457318305211_234
S0020025520312263,NA,global,0.571428571428571,0.000400160064026,S0306457318305211_243
S0020025520312263,NA,global,0.818181818181818,0.001182033096927,S0306457318305211_248
S0020025520312263,NA,global,0.5,0,S0306457318305211_321
S0020025520312263,NA,global,0.375,0,S0306457318305211_325
S0020025520312263,NA,global,0.357142857142857,0.000355366027008,S0306457319303267_4
S0020025520312263,NA,global,0.5,0.000688863375431,S0306457319303267_164
S0020025520312263,NA,global,0.636363636363636,0.00028441410694,S0306457319303267_221
S0020025520312263,NA,global,0.692307692307692,0,S0306457319303267_231
S0020025520312263,NA,global,0.5,0.000735023888276,S0306457319303267_245
S0020025520312263,NA,global,0.625,0.000551876379691,S0306457319303267_300
S0020025520312263,NA,global,0.727272727272727,0,S0306457319303267_379
S0020025520312263,NA,global,0.7,0.000322372662798,S0306457319303474_4
S0020025520312263,NA,global,0.692307692307692,0.000527426160338,S0306457319303474_17
S0020025520312263,NA,global,0.555555555555556,0.00047258979206,S0306457319303474_82
S0020025520312263,NA,global,0.6875,0.000372093023256,S0306457319303474_83
S0020025520312263,NA,global,0.666666666666667,0.000625,S0306457319303474_174
S0020025520312263,NA,global,0.8,0,S0306457319303474_183
S0020025520312263,NA,global,0.473684210526316,0.000302724520686,S0306457319303474_184
S0020025520312263,NA,global,0.5,0.000246305418719,S0306457319303474_207
S0020025520312263,NA,global,0.666666666666667,0.000564095332111,S0306457319303474_306
S0020025520312263,NA,global,0.739130434782609,0.000592066311427,S0360835219300804_35
S0020025520312263,NA,global,0.545454545454545,0.00036496350365,S0360835219300804_156
S0020025520312263,NA,global,0.6,0.000677506775068,S0360835219300804_165
S0020025520312263,NA,global,0.666666666666667,0,S0360835219300804_220
S0020025520312263,NA,global,0.75,0,S0360835219300804_231
S0020025520312263,NA,global,0.333333333333333,0,S0360835219300804_238
S0020025520312263,NA,global,0.857142857142857,0.000862068965517,S0376635714001120_107
S0020025520312263,NA,global,0.545454545454545,0.000171379605827,S0376635714001120_137
S0020025520312263,NA,global,0.666666666666667,0.000563539025077,S0736585320300927_15
S0020025520312263,NA,global,0.272727272727273,0.00031017369727,S0736585320300927_72
S0020025520312263,NA,global,0.777777777777778,0.000411184210526,S0736585320300927_73
S0020025520312263,NA,global,0.8,0.000847457627119,S0736585320300927_113
S0020025520312263,NA,global,0.428571428571429,0.000104865771812,S0736585320300927_246
S0020025520312263,NA,global,0.5,0.000271886895052,S0920996411002337_15
S0020025520312263,NA,global,0.545454545454545,0,S0920996411002337_32
S0020025520312263,NA,global,0.476190476190476,0.000352634177304,S0924271621002379_4
S0020025520312263,NA,global,0.5625,0.00021793614471,S0924271621002379_95
S0020025520312263,NA,global,0.727272727272727,0.000251004016064,S0924271621002379_96
S0020025520312263,NA,global,0.5,0.00026518164943,S0924271621002379_162
S0020025520312263,NA,global,0.571428571428571,0.000260416666667,S0924271621002379_192
S0020025520312263,NA,global,0.25,0.00025859839669,S0924271621002379_208
S0020025520312263,NA,global,0.444444444444444,0.000446760982874,S0925231217315217_1
S0020025520312263,NA,global,0.625,0.000246730816679,S0925231217315217_100
S0020025520312263,NA,global,0.7,0.000736919675755,S0925231217315217_143
S0020025520312263,NA,global,0.714285714285714,0.00073046018992,S0925231217315217_229
S0020025520312263,NA,global,0.647058823529412,0.000358680057389,S0925231221011930_5
S0020025520312263,NA,global,0.545454545454545,0.000141242937853,S0925231221011930_8
S0020025520312263,NA,global,0.333333333333333,0.000318645302258,S0925231221011930_12
S0020025520312263,NA,global,0.5,0.000698812019567,S0925231221011930_85
S0020025520312263,NA,global,0.25,0.000214915108532,S0926580519300378_8
S0020025520312263,NA,global,0.5,0.000653167864141,S0926580519300378_43
S0020025520312263,NA,global,0.571428571428571,0.00021630975557,S0926580519300378_62
S0020025520312263,NA,global,0.705882352941176,0.000353857041755,S0926580519300378_158
S0020025520312263,NA,global,0.875,0,S0926580519300378_173
S0020025520312263,NA,global,0.461538461538462,0.000290951411114,S0926580519300378_255
